Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity
S05323 144.9607 116.7531 5.261e-15 4.893e-15 3.013e-15 0.0 -2.85
S05324 144.8567 116.5256 5.624e-19 3.945e-19 1.429e-19 0.0 -1.99
S05325 144.2796 116.7894 7.287e-14 6.257e-14 3.332e-14 0.001 -1.42
S05326 144.3139 116.3518 4.167e-18 6.888e-18 1.379e-17 0.0 -2.63
S05327 144.1536 116.6134 6.550e-11 4.368e-11 1.445e-11 0.0 -2.83
S05328 144.5729 115.9284 5.895e-16 6.391e-16 5.296e-16 0.002 -1.35
S05329 144.6215 116.2481 3.720e-16 4.075e-16 3.460e-16 0.002 -1.76
S05330 144.1143 116.7494 1.521e-14 1.313e-14 7.017e-15 0.0 -2.39
S05331 144.5354 116.1765 3.148e-14 3.120e-14 2.241e-14 0.0 -2.36
S05332 144.488 116.678 2.249e-18 4.181e-18 1.106e-17 0.002 -1.79
S05333 144.8769 116.4602 8.423e-19 1.614e-18 4.489e-18 0.001 -1.56
S05334 144.2562 116.9529 1.226e-15 1.258e-15 9.522e-16 0.0 -3.09
S05335 144.7272 116.5383 8.830e-19 5.906e-19 1.901e-19 0.001 -2.54
S05336 144.9857 116.7543 5.583e-14 4.238e-14 1.785e-14 0.001 -2.16
S05337 144.7964 116.3629 8.019e-14 7.303e-14 4.280e-14 0.0 -1.48
S05338 144.7596 116.7145 3.329e-20 8.517e-20 4.215e-19 0.0 -2.04
S05339 144.4262 116.4173 1.574e-17 2.422e-17 4.181e-17 0.001 -1.7
S05340 144.9734 116.4102 4.174e-14 3.225e-14 1.450e-14 0.002 -1.78
S05341 144.2847 116.9515 3.259e-16 3.765e-16 3.496e-16 0.0 -3.0
S05342 144.9433 116.3819 3.686e-14 2.834e-14 1.167e-14 0.0 -1.93
S05343 144.512 116.6259 1.270e-14 1.116e-14 6.001e-15 0.0 -2.62
S05344 145.0376 116.7121 2.346e-14 2.433e-14 1.887e-14 0.0 -3.07
S05345 145.2985 116.7302 1.427e-15 1.428e-15 1.009e-15 0.001 -2.92
S05346 144.6648 116.4967 3.586e-14 2.768e-14 1.224e-14 0.0 -2.67
S05347 144.3247 116.8032 2.364e-15 2.167e-15 1.314e-15 0.002 -1.42
S05348 145.1332 116.3575 1.253e-14 1.105e-14 6.002e-15 0.0 -2.13
S05349 144.4697 116.3206 2.044e-22 8.607e-22 1.276e-20 0.0 -3.01
S05350 144.6908 116.5149 1.860e-19 4.063e-19 1.520e-18 0.001 -3.0
S05351 145.2476 116.8513 1.224e-21 4.095e-21 3.746e-20 0.001 -1.82
S05352 145.0599 116.5448 1.370e-14 1.162e-14 6.154e-15 0.0 -1.88
S05353 144.8508 116.8873 7.574e-21 2.415e-20 1.964e-19 0.0 -1.84
S05354 144.1747 116.5126 3.324e-22 1.217e-21 1.271e-20 0.0 -1.36
S05355 144.4615 116.7183 5.703e-14 4.616e-14 2.195e-14 0.001 -3.1
S05356 144.6997 116.5365 1.034e-19 2.761e-19 1.477e-18 0.0 -2.69
S05357 144.6445 116.7056 2.167e-15 2.046e-15 1.285e-15 0.0 -2.51
S05358 144.376 116.6993 5.137e-17 7.043e-17 9.628e-17 0.0 -2.4
S05359 144.6662 116.317 1.190e-16 1.417e-16 1.467e-16 0.0 -2.57
S05360 144.6895 116.6312 5.727e-11 3.794e-11 1.248e-11 0.001 -2.13
S05361 144.4165 116.7207 4.759e-17 6.398e-17 8.519e-17 0.001 -2.76
S05362 144.5351 116.6192 4.260e-19 3.114e-19 1.182e-19 0.0 -1.75
S05363 144.6888 116.7086 1.814e-15 2.058e-15 1.929e-15 0.0 -2.25
S05364 144.2605 116.5206 1.508e-21 5.276e-21 5.195e-20 0.0 -2.77
S05365 144.7407 117.0363 7.627e-20 1.623e-19 5.717e-19 0.0 -2.42
S05366 144.0041 116.6089 2.084e-13 1.555e-13 6.198e-14 0.0 -2.01
S05367 145.3744 116.6773 1.775e-17 2.553e-17 3.818e-17 0.0 -2.28
S05368 144.9418 116.656 6.621e-15 5.910e-15 3.273e-15 0.0 -2.37
S05369 143.971 116.8301 1.132e-19 2.412e-19 8.707e-19 0.0 -2.53
S05370 144.4702 116.6561 1.942e-19 4.609e-19 2.031e-18 0.0 -2.35
S05371 144.3626 116.1455 1.650e-17 2.561e-17 4.652e-17 0.001 -1.59
S05372 144.537 116.5695 8.786e-15 7.889e-15 4.410e-15 0.001 -1.48
S05373 143.8799 116.1582 2.530e-14 2.003e-14 9.118e-15 0.0 -2.88
S05374 144.2697 116.2747 4.076e-16 4.555e-16 4.116e-16 0.0 -1.85
S05375 144.4034 116.4337 1.412e-14 1.644e-14 1.579e-14 0.002 -2.6
S05376 144.536 116.8653 1.078e-21 4.401e-21 6.026e-20 0.0 -2.35
S05377 144.9642 116.5543 7.552e-14 6.664e-14 3.878e-14 0.0 -2.2
S05378 144.7309 116.3105 1.412e-14 1.534e-14 1.334e-14 0.0 -2.1
S05379 144.6618 116.4876 1.965e-16 2.418e-16 2.544e-16 0.001 -2.94
S05380 144.2219 116.5959 2.068e-15 2.004e-15 1.384e-15 0.001 -2.77
S05381 144.3368 116.1579 6.098e-15 5.452e-15 3.189e-15 0.002 -2.29
S05382 145.0534 116.9093 2.045e-17 3.031e-17 4.825e-17 0.0 -1.96
S05383 144.2991 117.07 8.788e-15 1.378e-14 2.525e-14 0.0 -1.55
S05384 144.8533 116.2947 1.140e-18 2.153e-18 5.915e-18 0.0 -2.84
S05385 144.8308 116.3552 7.741e-19 5.327e-19 1.772e-19 0.002 -2.56
S05386 144.7377 116.7191 5.435e-19 3.811e-19 1.374e-19 0.0 -1.54
S05387 144.1632 116.6638 2.223e-14 2.791e-14 3.295e-14 0.0 -1.39
S05388 144.1842 116.4958 6.780e-17 8.253e-17 9.008e-17 0.0 -2.68
S05389 144.9917 116.3083 6.192e-19 4.296e-19 1.511e-19 0.0 -3.07
S05390 144.254 116.7401 1.298e-14 2.233e-14 4.908e-14 0.0 -2.03
S05391 144.4437 116.8035 1.065e-18 2.035e-18 5.444e-18 0.0 -2.55
S05392 144.8265 116.8005 3.452e-17 4.930e-17 7.715e-17 0.001 -2.42
S05393 144.5781 116.1507 5.129e-15 4.529e-15 2.529e-15 0.0 -2.76
S05394 144.733 116.2869 1.882e-14 3.565e-14 9.714e-14 0.001 -2.35
S05395 144.9904 116.4575 1.094e-16 1.338e-16 1.493e-16 0.0 -1.96
S05396 145.0877 116.8787 9.026e-16 9.229e-16 6.832e-16 0.0 -1.32
S05397 145.0202 116.6208 2.223e-19 4.488e-19 1.410e-18 0.0 -2.35
S05398 144.5167 116.376 9.296e-14 6.992e-14 2.966e-14 0.001 -2.4
S05399 144.4234 116.5323 2.407e-15 2.357e-15 1.663e-15 0.0 -1.57
S05400 144.9455 116.6294 3.780e-20 9.650e-20 4.858e-19 0.001 -1.76
S05401 143.8456 116.6505 1.215e-14 9.120e-15 3.892e-15 0.001 -1.93
S05402 144.9722 116.6749 1.461e-15 1.479e-15 1.070e-15 0.001 -2.46
S05403 144.6184 116.4205 5.251e-13 3.708e-13 1.310e-13 0.0 -2.97
S05404 144.93 116.611 4.176e-21 1.263e-20 9.047e-20 0.0 -1.39
S05405 144.8553 116.3719 8.486e-20 1.941e-19 7.832e-19 0.0 -1.87
S05406 144.29 116.4187 1.856e-14 1.543e-14 7.631e-15 0.0 -1.54
S05407 144.1437 116.8801 1.793e-20 4.904e-20 2.871e-19 0.0 -2.24
S05408 144.9772 117.2031 7.026e-16 7.690e-16 6.467e-16 0.0 -1.9
S05409 144.849 117.0398 1.515e-18 2.796e-18 7.101e-18 0.0 -1.66
S05410 144.9256 116.5659 1.242e-13 9.179e-14 3.622e-14 0.0 -3.15
S05411 145.1979 116.8506 3.045e-19 6.213e-19 1.976e-18 0.0 -1.6
S05412 144.8291 116.6654 3.805e-15 3.580e-15 2.271e-15 0.0 -2.25
S05413 144.3619 116.1325 4.628e-15 4.210e-15 2.447e-15 0.001 -1.5
S05414 144.9207 116.4304 7.650e-16 8.315e-16 7.095e-16 0.0 -2.63
S05415 144.745 116.3616 1.841e-15 1.693e-15 1.037e-15 0.0 -2.24
S05416 144.866 116.2641 3.061e-14 3.511e-14 3.376e-14 0.0 -1.51
S05417 144.0268 116.2316 1.382e-14 1.136e-14 5.493e-15 0.0 -2.38
S05418 144.4635 116.7988 1.957e-16 2.291e-16 2.276e-16 0.002 -2.45
S05419 144.7859 116.2975 2.643e-15 2.546e-15 1.704e-15 0.0 -1.81
S05420 144.525 116.5246 1.356e-15 1.318e-15 9.372e-16 0.002 -1.43
S05421 144.6211 116.5843 2.892e-20 7.877e-20 4.513e-19 0.001 -2.11
S05422 145.1793 116.9392 8.821e-19 1.722e-18 5.035e-18 0.0 -2.44
S05423 144.3046 116.7515 2.409e-15 3.106e-15 3.951e-15 0.001 -2.72
S05424 144.6092 116.2214 1.373e-19 3.193e-19 1.313e-18 0.0 -1.51
S05425 145.0141 116.3472 2.299e-18 4.262e-18 1.113e-17 0.0 -1.96
S05426 144.314 116.811 7.139e-16 7.574e-16 6.256e-16 0.0 -2.81
S05427 144.5922 116.6817 9.100e-11 6.190e-11 2.071e-11 0.001 -2.16
S05428 144.8885 116.9845 1.094e-15 1.038e-15 6.800e-16 0.001 -3.17
S05429 144.4089 116.881 1.650e-13 1.341e-13 6.289e-14 0.002 -1.91
S05430 144.6148 116.6939 4.247e-16 4.950e-16 4.758e-16 0.001 -1.57
S05431 144.7019 116.5636 3.327e-14 3.411e-14 2.505e-14 0.0 -2.28
S05432 144.6287 116.2128 8.074e-19 1.494e-18 3.864e-18 0.0 -2.25
S05433 144.2971 116.8017 2.130e-15 2.155e-15 1.645e-15 0.0 -2.78
S05434 144.5005 116.2974 2.893e-14 2.393e-14 1.206e-14 0.0 -2.84
S05435 144.3956 116.1702 4.743e-15 4.437e-15 2.800e-15 0.001 -1.65
S05436 144.5943 116.2986 3.024e-20 6.783e-20 2.553e-19 0.002 -2.66
S05437 144.6519 116.6943 6.093e-15 5.837e-15 3.900e-15 0.001 -1.76
S05438 144.44 116.201 4.975e-21 1.415e-20 9.386e-20 0.001 -2.61
S05439 144.679 116.776 6.401e-19 4.538e-19 1.602e-19 0.0 -2.12
S05440 144.383 116.6757 5.032e-18 8.089e-18 1.625e-17 0.0 -2.46
S05441 144.311 116.6903 4.550e-16 4.826e-16 3.899e-16 0.0 -2.32
S05442 144.4867 117.1204 2.047e-15 2.068e-15 1.521e-15 0.0 -1.66
S05443 144.1264 116.7366 1.474e-14 1.265e-14 6.967e-15 0.001 -1.43
S05444 144.3281 116.0861 3.839e-17 5.023e-17 6.454e-17 0.0 -2.74
S05445 144.1961 116.0822 9.327e-11 6.891e-11 2.698e-11 0.001 -1.6
S05446 144.9457 116.474 8.259e-14 6.862e-14 3.469e-14 0.001 -2.38
S05447 144.8048 116.5907 7.460e-20 1.835e-19 8.518e-19 0.001 -1.97
S05448 144.3992 116.9133 1.362e-13 9.847e-14 3.688e-14 0.002 -2.86
S05449 144.4236 116.8325 2.167e-10 2.109e-10 1.476e-10 0.0 -2.61
S05450 145.1766 116.31 4.101e-18 6.863e-18 1.369e-17 0.0 -1.46
S05451 144.8669 116.2156 1.199e-17 1.937e-17 3.698e-17 0.0 -2.88
S05452 145.4493 116.5257 5.853e-16 6.551e-16 6.011e-16 0.002 -2.74
S05453 145.4228 116.7642 2.080e-19 4.938e-19 2.174e-18 0.0 -1.63
S05454 144.3429 116.8983 3.390e-17 4.561e-17 5.999e-17 0.001 -2.24
S05455 145.0509 116.4584 2.990e-16 3.688e-16 3.987e-16 0.002 -1.66
S05456 145.3049 116.2896 2.941e-20 8.094e-20 4.722e-19 0.001 -1.57
S05457 144.6275 116.6017 6.833e-19 4.703e-19 1.620e-19 0.0 -2.09
S05458 144.3649 116.4546 1.277e-18 2.456e-18 7.038e-18 0.0 -1.83
S05459 145.0298 116.2142 1.773e-20 4.777e-20 2.766e-19 0.0 -2.1
S05460 144.3608 116.6384 5.269e-16 5.562e-16 4.445e-16 0.0 -1.6
S05461 144.7939 116.8626 4.124e-21 1.268e-20 9.674e-20 0.0 -1.41
S05462 144.3449 116.2563 2.028e-17 2.890e-17 4.284e-17 0.0 -1.64
S05463 144.8757 116.5505 2.862e-18 4.651e-18 9.223e-18 0.0 -1.48
S05464 144.6667 116.2013 7.752e-16 8.279e-16 6.884e-16 0.001 -2.62
S05465 145.3887 116.5194 1.529e-16 1.890e-16 2.098e-16 0.001 -3.06
S05466 144.7189 116.2933 1.660e-19 3.637e-19 1.311e-18 0.002 -2.15
S05467 145.2782 116.6373 2.375e-18 4.184e-18 9.526e-18 0.0 -2.22
S05468 144.4387 116.2683 1.778e-16 2.057e-16 1.998e-16 0.001 -2.82
S05469 144.5414 116.7121 7.798e-17 1.011e-16 1.256e-16 0.0 -2.85
S05470 144.1858 116.5274 1.573e-14 1.592e-14 1.219e-14 0.0 -1.41
S05471 144.4482 116.9631 5.494e-16 5.888e-16 4.961e-16 0.0 -2.98
S05472 144.6573 116.2117 2.807e-19 5.945e-19 2.022e-18 0.0 -1.62
S05473 144.7968 116.9952 3.436e-19 6.687e-19 1.882e-18 0.001 -2.67
S05474 144.7124 116.471 8.186e-21 2.327e-20 1.435e-19 0.001 -2.33
S05475 144.4726 116.707 1.595e-13 1.241e-13 5.581e-14 0.0 -2.51
S05476 144.009 116.3473 6.168e-18 9.262e-18 1.512e-17 0.0 -1.35
S05477 144.1083 116.647 5.736e-19 1.225e-18 4.317e-18 0.001 -2.5
S05478 144.6243 117.0365 2.853e-16 3.226e-16 2.983e-16 0.0 -2.6
S05479 144.4506 116.7311 1.159e-12 7.600e-13 2.387e-13 0.0 -2.67
S05480 144.6122 116.24 9.652e-20 2.437e-19 1.174e-18 0.0 -2.12
S05481 144.3475 116.4834 4.683e-19 3.408e-19 1.282e-19 0.002 -2.58
S05482 144.2167 116.4643 5.727e-19 1.120e-18 3.232e-18 0.0 -2.81
S05483 144.5741 116.7521 2.594e-10 1.902e-10 7.361e-11 0.0 -2.19
S05484 144.0014 116.315 6.307e-18 1.062e-17 2.182e-17 0.0 -2.77
S05485 144.8986 116.7596 6.250e-15 5.999e-15 3.946e-15 0.001 -2.77
S05486 144.7758 116.6546 3.712e-14 4.109e-14 3.530e-14 0.002 -2.97
S05487 144.5934 116.2841 5.427e-17 6.984e-17 8.255e-17 0.001 -2.9
S05488 144.5381 117.0693 2.417e-13 1.750e-13 6.635e-14 0.0 -2.24
S05489 144.9486 116.6915 2.412e-18 4.408e-18 1.139e-17 0.002 -2.95
S05490 144.2592 116.5499 1.844e-14 1.499e-14 7.380e-15 0.0 -2.49
S05491 144.5825 116.7402 2.145e-17 3.132e-17 5.040e-17 0.001 -2.66
S05492 144.8117 116.8989 5.104e-15 4.369e-15 2.369e-15 0.0 -2.18
S05493 144.1102 116.2583 6.869e-20 1.742e-19 8.927e-19 0.002 -2.9
S05494 144.2837 116.737 4.456e-16 5.179e-16 5.184e-16 0.0 -1.47
S05495 144.4894 115.9717 7.808e-15 6.845e-15 3.788e-15 0.001 -3.07
S05496 144.2439 116.5819 1.996e-18 3.518e-18 8.313e-18 0.0 -2.02
S05497 144.176 116.3698 3.818e-21 1.180e-20 8.861e-20 0.0 -1.87
S05498 144.4341 117.1509 2.477e-16 3.020e-16 3.219e-16 0.0 -1.91
S05499 144.5795 116.4093 1.608e-14 1.362e-14 7.143e-15 0.0 -2.23
S05500 144.6135 116.0467 1.057e-15 1.086e-15 8.164e-16 0.0 -2.43
S05501 144.4954 116.4549 2.108e-18 3.840e-18 9.365e-18 0.0 -1.71
S05502 144.3344 116.6198 5.609e-11 3.809e-11 1.283e-11 0.001 -2.4
S05503 144.0973 116.4952 5.512e-19 1.142e-18 3.737e-18 0.0 -1.43
S05504 144.5526 116.555 2.172e-16 2.439e-16 2.193e-16 0.002 -2.57
S05505 144.5435 116.6881 6.005e-16 6.933e-16 6.608e-16 0.0 -2.76
S05506 144.6816 116.0361 1.286e-15 1.352e-15 1.057e-15 0.002 -2.25
S05507 144.6797 116.9544 1.524e-19 3.553e-19 1.505e-18 0.0 -2.46
S05508 144.7298 116.0743 3.201e-20 7.294e-20 2.882e-19 0.0 -2.97
S05509 144.1452 116.3891 1.888e-14 1.543e-14 7.105e-15 0.001 -2.18
S05510 144.864 116.5488 3.414e-20 7.641e-20 2.964e-19 0.0 -2.62
S05511 144.6524 116.469 3.811e-20 9.622e-20 4.903e-19 0.0 -1.75
S05512 144.5347 116.4402 2.347e-14 2.765e-14 2.804e-14 0.002 -1.96
S05513 144.1687 116.7348 1.309e-14 1.564e-14 1.620e-14 0.0 -2.51
S05514 144.1949 116.8445 3.993e-16 4.453e-16 4.058e-16 0.0 -2.35
S05515 144.8708 116.462 3.566e-23 1.826e-22 3.936e-21 0.0 -1.51
S05516 144.4742 116.6432 5.450e-16 6.012e-16 5.173e-16 0.001 -1.71
S05517 144.261 116.5467 7.832e-15 7.141e-15 4.254e-15 0.0 -2.95
S05518 144.674 116.7556 6.527e-16 6.993e-16 5.848e-16 0.0 -2.53
S05519 144.212 116.4062 1.104e-17 1.717e-17 3.102e-17 0.0 -3.11
S05520 144.7963 116.878 1.116e-20 3.107e-20 1.839e-19 0.002 -2.19
S05521 145.1844 116.7118 2.983e-10 2.476e-10 1.273e-10 0.0 -2.21
S05522 144.3403 116.7501 8.528e-15 7.949e-15 5.042e-15 0.002 -2.21
S05523 145.0575 116.6251 5.076e-16 5.563e-16 4.969e-16 0.0 -2.44
S05524 144.9629 116.8473 2.174e-16 2.491e-16 2.439e-16 0.0 -2.72
S05525 144.6421 116.8326 7.936e-19 1.514e-18 4.237e-18 0.0 -1.9
S05526 145.239 116.6757 1.171e-20 3.168e-20 1.780e-19 0.0 -1.83
S05527 144.3045 116.5377 1.725e-14 1.715e-14 1.214e-14 0.0 -2.5
S05528 144.3875 116.5321 1.114e-15 1.186e-15 9.890e-16 0.0 -2.7
S05529 144.1435 116.707 4.404e-15 4.161e-15 2.695e-15 0.001 -1.4
S05530 144.1106 116.6835 1.883e-14 1.493e-14 6.967e-15 0.0 -2.61
S05531 145.0658 116.4987 3.339e-17 4.358e-17 5.551e-17 0.0 -2.48
S05532 144.7388 116.4222 1.974e-15 1.915e-15 1.303e-15 0.0 -2.94
S05533 144.6375 116.5642 5.178e-17 6.488e-17 7.335e-17 0.001 -1.67
S05534 144.7325 116.6512 2.913e-18 5.110e-18 1.153e-17 0.0 -2.4
S05535 144.5552 116.4677 2.696e-10 1.990e-10 7.607e-11 0.0 -1.82
S05536 144.5743 116.6378 6.506e-19 4.537e-19 1.576e-19 0.001 -2.62
S05537 144.7308 116.5638 4.594e-15 4.243e-15 2.622e-15 0.0 -1.96
S05538 144.3897 116.7303 1.192e-14 1.871e-14 3.510e-14 0.0 -1.6
S05539 144.9911 117.1389 7.337e-20 1.810e-19 8.542e-19 0.0 -1.44
S05540 144.4334 116.4467 2.330e-18 4.285e-18 1.102e-17 0.0 -2.75
S05541 144.6598 116.0973 2.567e-19 5.736e-19 2.163e-18 0.0 -2.84
S05542 144.3753 116.8124 1.191e-18 2.315e-18 6.720e-18 0.002 -1.84
S05543 145.0226 116.8144 2.903e-19 6.178e-19 2.132e-18 0.0 -2.86
S05544 144.6092 116.5479 3.094e-13 2.162e-13 7.810e-14 0.001 -2.42
S05545 144.6094 116.5434 3.358e-14 2.724e-14 1.311e-14 0.001 -5.32
S05546 144.6088 116.5466 2.500e-13 1.769e-13 6.532e-14 0.001 -2.19
S05547 144.6109 116.5459 1.204e-13 9.042e-14 3.613e-14 0.001 -3.25
S05548 144.612 116.5471 6.940e-13 4.896e-13 1.754e-13 0.001 -2.15
S05549 144.6112 116.5466 5.608e-13 3.928e-13 1.407e-13 0.0 -2.17
S05550 144.6095 116.5478 1.760e-15 1.713e-15 1.169e-15 0.0 -0.95
S05551 144.6102 116.5449 1.535e-14 1.335e-14 6.998e-15 0.001 0.54
S05552 144.6114 116.5488 1.036e-12 6.820e-13 2.229e-13 0.0 -4.93
S05553 144.6111 116.5476 1.097e-13 8.383e-14 3.482e-14 0.001 0.79
S05554 144.6085 116.5493 1.843e-10 1.294e-10 4.672e-11 0.0 -1.83
S05555 144.6101 116.5467 7.261e-14 6.122e-14 3.163e-14 0.0 -3.63
S05556 144.6081 116.5458 2.123e-13 1.578e-13 6.121e-14 0.0 1.3
S05557 144.6123 116.5472 1.037e-12 7.464e-13 2.661e-13 0.0 0.02
S05558 144.6093 116.5446 6.857e-11 4.774e-11 1.646e-11 0.0 -3.82
S05559 144.6125 116.5478 3.005e-15 3.320e-15 2.880e-15 0.0 -3.5
S05560 144.6111 116.5454 3.117e-13 2.150e-13 7.641e-14 0.001 -3.89
S05561 144.6066 116.5451 4.494e-14 3.438e-14 1.494e-14 0.0 -5.45
S05562 144.6092 116.5485 7.547e-13 5.263e-13 1.880e-13 0.001 0.02
S05563 144.6102 116.5472 6.147e-15 5.839e-15 3.783e-15 0.0 -0.41
S05564 145.0551 119.5604 1.375e-17 2.086e-17 3.518e-17 0.0 -2.16
S05565 145.1639 122.0597 2.561e-19 6.082e-19 2.590e-18 0.002 -3.68
S05566 145.9123 117.179 1.359e-17 2.061e-17 3.583e-17 0.001 -2.22
S05567 141.6283 121.3472 4.767e-20 1.247e-19 6.657e-19 0.0 -0.99
S05568 147.1965 116.3447 4.777e-21 1.533e-20 1.235e-19 0.0 -3.71
S05569 145.1054 115.5969 2.334e-20 5.708e-20 2.621e-19 0.001 -2.44
S05570 146.3442 117.8263 1.085e-17 1.635e-17 2.824e-17 0.001 -1.19
S05571 144.0703 114.6682 2.397e-18 4.218e-18 1.032e-17 0.001 -3.18
S05572 140.9875 114.8418 3.866e-20 9.624e-20 4.432e-19 0.001 -2.38
S05573 142.6162 115.6837 3.263e-15 3.051e-15 1.889e-15 0.0 -2.66
S05574 144.9742 116.2872 1.469e-16 1.845e-16 2.139e-16 0.001 -1.82
S05575 144.8552 118.9062 2.128e-21 6.239e-21 4.156e-20 0.0 -2.27
S05576 148.0419 113.3698 7.293e-15 9.697e-15 1.303e-14 0.0 -1.97
S05577 146.7898 118.4193 3.064e-20 7.246e-20 3.118e-19 0.001 -1.13
S05578 142.5961 115.3243 2.534e-22 9.587e-22 1.093e-20 0.002 -3.28
S05579 139.5328 118.9899 1.571e-16 1.933e-16 2.182e-16 0.002 -1.73
S05580 142.4105 116.6368 5.309e-18 9.086e-18 1.911e-17 0.002 -1.11
S05581 143.0095 116.9762 1.400e-19 3.054e-19 1.097e-18 0.001 -1.87
S05582 142.4413 119.5924 1.318e-17 2.064e-17 3.627e-17 0.002 -3.12
S05583 145.4311 113.6966 5.700e-18 8.725e-18 1.555e-17 0.001 -2.09
S05584 147.4285 114.844 5.262e-19 1.114e-18 3.784e-18 0.0 -2.26
S05585 145.0449 119.4003 8.991e-21 2.212e-20 1.054e-19 0.0 -1.97
S05586 145.8064 113.5157 3.551e-19 7.069e-19 2.172e-18 0.0 -1.05
S05587 144.6436 117.7742 1.543e-18 3.028e-18 8.473e-18 0.0 -1.12
S05588 143.2483 116.3211 6.741e-20 1.536e-19 6.330e-19 0.0 -2.48
S05589 148.3208 117.27 5.123e-17 7.143e-17 1.016e-16 0.001 -1.95
S05590 146.3197 118.3366 6.960e-18 1.080e-17 1.956e-17 0.0 -3.4
S05591 145.9894 115.7022 3.783e-15 2.835e-15 1.206e-15 0.0 -1.86
S05592 142.241 118.6009 5.083e-16 5.605e-16 4.792e-16 0.0 -1.04
S05593 148.8138 116.8896 5.143e-19 1.024e-18 3.198e-18 0.0 -3.03
S05594 148.0503 113.3932 1.090e-16 1.461e-16 1.887e-16 0.002 -2.05
S05595 143.4078 114.7358 5.171e-16 5.748e-16 5.006e-16 0.0 -2.6
S05596 144.9109 113.2059 3.660e-20 9.632e-20 5.091e-19 0.0 -1.39
S05597 147.8843 114.4963 4.561e-22 1.688e-21 1.941e-20 0.001 -2.01
S05598 148.7368 116.7272 1.562e-20 4.325e-20 2.655e-19 0.001 -0.91
S05599 143.2918 116.6619 4.916e-17 6.100e-17 6.757e-17 0.0 -2.02
S05600 144.6556 119.8386 9.627e-17 1.157e-16 1.242e-16 0.001 -2.14
S05601 141.962 116.244 1.136e-11 7.479e-12 2.350e-12 0.001 -2.76
S05602 143.8725 114.2478 6.202e-21 1.924e-20 1.508e-19 0.0 -1.94
S05603 146.8988 117.2597 1.948e-15 1.965e-15 1.481e-15 0.0 -2.04
S05604 143.9377 114.7462 1.503e-16 1.814e-16 1.932e-16 0.0 -3.16
S05605 146.2648 116.2462 1.129e-18 7.440e-19 2.316e-19 0.0 -2.32
S05606 143.8711 114.3501 1.283e-14 1.442e-14 1.330e-14 0.0 -2.36
S05607 144.5662 116.47 3.426e-20 7.416e-20 2.696e-19 0.002 -3.16
S05608 147.0404 117.0911 3.343e-20 8.779e-20 4.716e-19 0.0 -1.47
S05609 146.8863 117.2147 2.435e-18 3.949e-18 7.855e-18 0.0 -1.52
S05610 143.2845 118.3787 1.271e-19 2.746e-19 9.530e-19 0.001 -3.31
S05611 145.7034 116.8293 6.686e-19 4.629e-19 1.636e-19 0.0 -2.32
S05612 144.368 118.8021 2.667e-19 5.349e-19 1.633e-18 0.001 -2.94
S05613 142.3953 115.2241 1.168e-15 1.198e-15 8.956e-16 0.0 -3.3
S05614 145.0623 114.4996 1.254e-19 2.806e-19 1.046e-18 0.0 -2.39
S05615 146.8437 116.4145 2.529e-16 2.864e-16 2.646e-16 0.0 -2.78
S05616 145.2555 114.3597 1.207e-20 3.328e-20 1.976e-19 0.0 -1.01
S05617 146.5539 117.3679 2.292e-19 5.291e-19 2.124e-18 0.0 -2.31
S05618 147.2036 114.919 5.050e-17 6.863e-17 9.419e-17 0.001 -1.3
S05619 142.107 117.2365 9.420e-16 9.378e-16 6.854e-16 0.002 -1.81
S05620 144.5917 113.9504 1.896e-20 4.418e-20 1.879e-19 0.0 -2.8
S05621 140.9654 115.5038 1.585e-14 1.692e-14 1.390e-14 0.0 -0.83
S05622 142.7418 114.5323 5.143e-19 3.702e-19 1.395e-19 0.0 -1.17
S05623 140.5167 118.1475 4.862e-19 3.468e-19 1.271e-19 0.0 -3.54
S05624 147.227 117.9455 7.806e-19 1.417e-18 3.523e-18 0.0 -3.66
S05625 146.238 114.2263 6.635e-16 7.356e-16 6.396e-16 0.0 -2.27
S05626 146.4991 119.2798 3.558e-15 3.212e-15 1.910e-15 0.001 -2.31
S05627 143.698 117.2561 1.822e-10 1.337e-10 5.135e-11 0.001 -2.31
S05628 145.4081 114.3768 6.818e-14 6.776e-14 4.771e-14 0.0 -2.12
S05629 143.6222 117.5275 6.025e-19 4.199e-19 1.479e-19 0.002 -2.32
S05630 142.5463 116.3052 3.746e-20 9.645e-20 5.012e-19 0.001 -2.91
S05631 146.2853 117.4102 1.415e-17 2.143e-17 3.484e-17 0.001 -1.12
S05632 146.516 116.5292 4.426e-22 1.621e-21 1.808e-20 0.0 -2.92
S05633 144.1533 116.5375 3.644e-16 3.841e-16 3.056e-16 0.0 -2.85
S05634 147.137 117.9281 1.489e-15 1.529e-15 1.169e-15 0.0 -2.49
S05635 144.5704 114.1945 9.117e-16 1.005e-15 8.911e-16 0.0 -1.31
S05636 146.1106 116.3587 9.177e-20 2.061e-19 7.873e-19 0.001 -2.12
S05637 144.6672 115.6911 6.666e-20 1.623e-19 7.556e-19 0.0 -2.69
S05638 143.1325 114.0042 5.029e-21 1.464e-20 9.371e-20 0.0 -1.13
S05639 146.7613 116.4009 1.262e-21 3.984e-21 3.237e-20 0.0 -1.05
S05640 143.4418 118.0245 1.202e-17 1.816e-17 3.122e-17 0.001 -1.65
S05641 145.5443 117.7731 1.040e-14 9.251e-15 5.144e-15 0.0 -2.62
