Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity
S03169 77.0144 102.5785 1.476e-22 3.634e-22 1.730e-21 0.0 32.11
S03170 77.03 102.9962 1.859e-18 1.911e-18 1.449e-18 0.0 31.31
S03171 77.0799 102.7038 2.310e-20 3.430e-20 5.630e-20 0.0 31.88
S03172 76.9961 102.95 3.744e-22 8.243e-22 3.081e-21 0.0 29.57
S03173 77.1396 102.5304 1.426e-21 9.910e-22 3.505e-22 0.0 30.95
S03174 76.9198 102.8962 2.099e-20 3.148e-20 5.290e-20 0.0 28.66
S03175 76.7157 102.3497 2.066e-19 2.738e-19 3.545e-19 0.0 27.68
S03176 77.3031 102.6812 1.926e-21 3.806e-21 1.106e-20 0.0 27.76
S03177 77.3504 102.8008 1.263e-22 3.170e-22 1.538e-21 0.0 30.73
S03178 76.9342 102.9864 1.352e-21 9.468e-22 3.456e-22 0.0 28.68
S03179 77.2609 102.6731 3.112e-24 9.660e-24 7.292e-23 0.0 30.52
S03180 77.0808 102.9651 4.269e-19 4.971e-19 4.973e-19 0.0 30.45
S03181 77.1952 102.5904 1.406e-22 3.216e-22 1.266e-21 0.0 29.95
S03182 77.1184 102.3885 3.581e-20 5.245e-20 8.382e-20 0.0 27.05
S03183 76.9712 103.1409 2.581e-22 5.983e-22 2.487e-21 0.0 31.31
S03184 77.4643 102.851 3.996e-23 1.154e-22 7.376e-22 0.0 32.21
S03185 77.0105 102.6165 6.600e-21 1.176e-20 2.748e-20 0.0 28.57
S03186 77.0421 102.7 8.859e-22 1.826e-21 5.827e-21 0.0 27.48
S03187 77.1003 102.5307 1.342e-20 2.212e-20 4.609e-20 0.0 27.83
S03188 77.025 103.1007 2.936e-19 3.651e-19 4.282e-19 0.0 27.55
S03189 76.8062 102.6892 5.316e-20 7.407e-20 1.060e-19 0.0 28.69
S03190 77.5284 102.7406 2.946e-23 7.509e-23 3.821e-22 0.0 29.23
S03191 77.0543 102.7957 3.803e-22 8.466e-22 3.136e-21 0.0 31.64
S03192 77.0021 103.0403 7.508e-23 2.013e-22 1.112e-21 0.0 27.64
S03193 76.8191 102.4839 3.265e-23 8.591e-23 4.636e-22 0.0 26.85
S03194 76.8452 102.6797 5.067e-18 5.062e-18 3.490e-18 0.0 28.18
S03195 76.7529 103.0132 1.132e-25 5.633e-25 1.205e-23 0.0 28.29
S03196 76.8934 102.6846 6.506e-23 1.521e-22 6.318e-22 0.0 27.49
S03197 76.8239 102.4428 5.831e-18 5.483e-18 3.433e-18 0.0 28.82
S03198 77.1565 102.8455 5.094e-22 1.053e-21 3.378e-21 0.0 31.64
S03199 77.1193 102.8033 4.056e-24 1.349e-23 1.160e-22 0.0 27.97
S03200 77.1012 102.4136 8.217e-22 1.619e-21 4.860e-21 0.0 29.57
S03201 76.7343 102.6945 1.162e-22 2.662e-22 1.116e-21 0.0 29.54
S03202 77.3781 102.6286 3.329e-22 7.870e-22 3.395e-21 0.0 30.24
S03203 77.0886 102.6593 7.396e-23 1.819e-22 8.612e-22 0.0 31.37
S03204 77.2196 102.5697 4.115e-20 5.987e-20 9.409e-20 0.0 30.17
S03205 76.8686 103.1459 9.586e-23 2.644e-22 1.539e-21 0.0 28.9
S03206 77.1194 102.5558 4.887e-22 9.910e-22 3.129e-21 0.0 28.35
S03207 77.154 102.6974 8.075e-22 1.701e-21 5.825e-21 0.0 30.49
S03208 76.8282 102.602 4.865e-24 1.590e-23 1.329e-22 0.0 29.14
S03209 76.7758 102.6141 1.568e-19 2.049e-19 2.618e-19 0.0 31.94
S03210 77.2012 102.9632 1.342e-21 2.684e-21 8.093e-21 0.0 28.98
S03211 76.9145 102.5019 7.074e-23 1.615e-22 6.560e-22 0.0 32.29
S03212 77.2412 102.4047 1.684e-21 1.158e-21 3.980e-22 0.0 32.32
S03213 76.9572 102.3237 1.927e-19 2.482e-19 3.084e-19 0.0 32.25
S03214 77.2838 102.3712 2.935e-24 9.754e-24 8.314e-23 0.0 32.03
S03215 77.223 102.721 3.066e-19 3.675e-19 4.006e-19 0.0 29.68
S03216 77.0476 102.9605 1.253e-20 2.020e-20 3.998e-20 0.0 29.84
S03217 77.3273 102.6264 3.227e-21 5.974e-21 1.556e-20 0.0 32.1
S03218 76.998 102.9936 1.486e-21 1.038e-21 3.666e-22 0.0 28.06
S03219 76.8995 102.8768 1.626e-20 2.520e-20 4.597e-20 0.0 27.11
S03220 77.1224 102.3288 3.282e-21 5.755e-21 1.381e-20 0.0 30.84
S03221 77.042 102.5415 2.278e-21 3.703e-21 7.299e-21 0.0 30.35
S03222 77.4123 103.095 7.063e-22 1.505e-21 5.413e-21 0.0 30.61
S03223 77.2921 102.8117 8.781e-22 1.819e-21 5.836e-21 0.0 27.23
S03224 77.2968 102.5856 7.497e-23 1.787e-22 8.026e-22 0.0 29.52
S03225 77.089 102.9317 5.537e-21 9.701e-21 2.235e-20 0.0 29.47
S03226 76.784 102.7067 6.995e-28 5.919e-27 3.721e-25 0.0 29.97
S03227 77.2015 102.681 4.889e-24 1.451e-23 9.977e-23 0.0 29.96
S03228 77.3857 102.5417 1.143e-18 1.230e-18 1.072e-18 0.0 31.25
S03229 77.248 102.92 1.170e-24 4.661e-24 6.292e-23 0.0 28.28
S03230 76.9293 102.8774 2.073e-20 3.152e-20 5.353e-20 0.0 30.54
S03231 76.9094 102.559 4.380e-20 6.634e-20 1.117e-19 0.0 27.85
S03232 77.2649 102.6227 1.411e-22 3.313e-22 1.349e-21 0.0 27.19
S03233 77.2769 102.5055 2.992e-24 9.596e-24 8.148e-23 0.0 31.28
S03234 77.1025 102.5598 2.655e-20 4.118e-20 7.164e-20 0.0 28.76
S03235 76.915 102.7731 1.163e-17 1.037e-17 5.964e-18 0.0 31.84
S03236 77.2784 102.3942 3.412e-20 5.072e-20 8.525e-20 0.0 27.19
S03237 77.2889 102.5083 1.212e-18 1.275e-18 1.025e-18 0.0 30.16
S03238 76.797 102.5037 1.012e-22 2.268e-22 8.684e-22 0.0 30.14
S03239 77.1338 102.831 3.768e-20 5.453e-20 8.372e-20 0.0 27.13
S03240 77.3913 102.3984 8.021e-20 1.104e-19 1.500e-19 0.0 31.34
S03241 76.8605 102.8637 1.515e-19 1.989e-19 2.516e-19 0.0 29.55
S03242 77.295 102.7363 1.845e-21 3.346e-21 8.242e-21 0.0 28.5
S03243 77.1609 102.6499 1.508e-20 2.378e-20 4.337e-20 0.0 28.39
S03244 77.0454 102.872 7.529e-23 1.951e-22 1.016e-21 0.0 27.07
S03245 77.3339 102.8137 3.841e-19 4.655e-19 4.883e-19 0.0 30.86
S03246 77.5305 102.7802 1.011e-22 2.384e-22 1.030e-21 0.0 32.36
S03247 76.8959 103.0515 2.715e-23 7.015e-23 3.690e-22 0.0 32.21
S03248 77.3371 102.6716 4.905e-20 6.806e-20 9.505e-20 0.0 29.61
S03249 77.3144 102.7261 2.427e-21 4.441e-21 1.112e-20 0.0 28.69
S03250 77.3038 103.0742 2.439e-23 6.231e-23 3.193e-22 0.0 32.41
S03251 77.1591 102.7227 2.680e-22 6.011e-22 2.319e-21 0.0 31.3
S03252 77.0666 102.6201 1.503e-22 3.703e-22 1.715e-21 0.0 28.46
S03253 77.3806 102.7931 1.839e-17 2.851e-17 5.190e-17 0.0 28.82
S03254 77.4187 102.7368 5.598e-23 1.505e-22 8.370e-22 0.0 29.03
S03255 77.3611 102.5083 1.563e-23 4.373e-23 2.669e-22 0.0 31.93
S03256 76.9183 102.9717 1.785e-23 4.584e-23 2.401e-22 0.0 29.34
S03257 76.6528 102.6126 9.064e-21 1.524e-20 3.160e-20 0.0 31.02
S03258 76.9728 102.6897 7.850e-21 1.297e-20 2.655e-20 0.0 27.49
S03259 77.0058 102.8355 6.701e-13 5.467e-13 2.614e-13 0.0 29.29
S03260 77.0097 102.9011 2.068e-21 3.776e-21 9.405e-21 0.0 29.01
S03261 76.9659 102.9548 3.658e-21 6.130e-21 1.312e-20 0.0 28.53
S03262 77.0467 102.4436 1.668e-22 4.035e-22 1.801e-21 0.0 30.13
S03263 77.4201 102.63 3.876e-24 1.173e-23 8.419e-23 0.0 27.32
S03264 76.9388 103.0787 2.558e-20 3.847e-20 6.562e-20 0.0 29.86
S03265 77.0316 102.4708 2.940e-19 3.744e-19 4.332e-19 0.0 27.25
S03266 77.0679 102.8631 8.614e-21 1.465e-20 3.138e-20 0.0 28.87
S03267 77.2669 102.7253 4.822e-24 1.475e-23 1.114e-22 0.0 31.0
S03268 76.9993 102.478 5.962e-20 8.189e-20 1.103e-19 0.0 30.44
S03269 77.0938 102.8651 1.695e-17 1.421e-17 7.385e-18 0.0 31.18
S03270 77.0683 102.7536 1.552e-18 1.633e-18 1.281e-18 0.0 28.49
S03271 76.938 102.5678 1.237e-20 1.989e-20 3.914e-20 0.0 28.6
S03272 77.2367 102.7659 1.391e-21 2.838e-21 8.801e-21 0.0 27.96
S03273 77.2299 103.0958 2.633e-22 5.607e-22 2.003e-21 0.0 32.05
S03274 76.9956 102.8949 9.338e-22 1.813e-21 5.107e-21 0.0 31.81
S03275 77.5677 102.6058 1.141e-21 2.344e-21 7.311e-21 0.0 31.16
S03276 76.8769 102.5631 1.311e-21 2.371e-21 5.785e-21 0.0 31.39
S03277 76.9774 102.5785 1.092e-21 2.147e-21 6.378e-21 0.0 30.54
S03278 76.902 102.7136 3.910e-18 3.829e-18 2.727e-18 0.0 30.27
S03279 77.3939 102.7056 5.209e-22 1.178e-21 4.550e-21 0.0 28.4
S03280 76.8794 102.3759 1.425e-24 4.932e-24 4.829e-23 0.0 27.02
S03281 77.1391 102.6907 1.331e-21 2.834e-21 9.731e-21 0.0 28.01
S03282 76.9793 102.8062 3.128e-21 5.573e-21 1.329e-20 0.0 29.0
S03283 77.1007 102.5135 1.710e-19 2.261e-19 3.021e-19 0.0 31.49
S03284 77.1262 102.8797 4.574e-22 9.970e-22 3.756e-21 0.0 30.57
S03285 76.9441 102.6246 1.272e-21 2.455e-21 6.809e-21 0.0 27.15
S03286 76.991 102.6851 1.503e-23 4.465e-23 3.121e-22 0.0 28.93
S03287 77.111 102.6587 2.019e-17 2.404e-17 2.518e-17 0.0 28.07
S03288 77.1078 102.6209 5.947e-13 5.438e-13 3.246e-13 0.0 28.75
S03289 77.1073 102.8456 1.841e-22 4.173e-22 1.610e-21 0.0 32.25
S03290 77.2667 102.9684 7.689e-22 1.400e-21 3.582e-21 0.0 28.25
S03291 76.8458 102.9423 4.858e-21 8.510e-21 1.888e-20 0.0 29.41
S03292 77.1817 103.1546 3.925e-21 7.224e-21 1.830e-20 0.0 32.32
S03293 76.7897 103.0523 8.179e-23 1.949e-22 8.653e-22 0.0 32.14
S03294 79.455 106.1073 1.089e-20 1.913e-20 4.475e-20 0.0 31.03
S03295 79.3437 105.9606 8.640e-24 2.754e-23 2.230e-22 0.0 29.59
S03296 79.3464 105.9629 1.768e-19 2.293e-19 2.721e-19 0.0 29.85
S03297 79.3791 106.0118 4.129e-22 8.191e-22 2.516e-21 0.0 30.81
S03298 79.383 106.0168 1.710e-17 2.678e-17 4.919e-17 0.0 30.91
S03299 79.3833 106.0084 1.221e-23 3.805e-23 2.910e-22 0.0 30.83
S03300 79.392 106.0291 8.676e-23 2.164e-22 1.066e-21 0.0 30.97
S03301 79.3836 106.0128 8.147e-18 7.657e-18 4.930e-18 0.0 30.6
S03302 79.3718 105.9906 2.853e-20 4.309e-20 7.496e-20 0.0 30.27
S03303 79.3231 105.9265 9.919e-19 1.092e-18 9.525e-19 0.0 29.59
S03304 79.3742 106.0015 1.865e-24 7.357e-24 9.364e-23 0.0 30.47
S03305 79.3741 106.0077 9.860e-22 1.892e-21 5.110e-21 0.0 30.62
S03306 79.383 106.0214 8.039e-25 3.076e-24 3.591e-23 0.0 30.8
S03307 79.3758 106.0005 1.567e-17 1.236e-17 5.297e-18 0.0 30.51
S03308 79.3414 105.957 5.930e-22 1.310e-21 4.659e-21 0.0 29.9
S03309 79.3723 105.9988 5.289e-21 9.250e-21 2.208e-20 0.0 30.89
S03310 79.3627 105.9833 3.416e-19 4.094e-19 4.359e-19 0.0 29.8
S03311 79.3432 105.9692 2.209e-18 2.214e-18 1.656e-18 0.0 29.74
S03312 79.331 105.9474 1.217e-18 1.351e-18 1.179e-18 0.0 29.66
S03313 79.3757 106.0118 6.304e-21 1.094e-20 2.473e-20 0.0 30.84
S03314 79.3697 105.9922 3.220e-17 2.696e-17 1.382e-17 0.0 30.25
S03315 79.3845 106.0218 2.119e-21 4.104e-21 1.141e-20 0.0 30.68
S03316 79.3593 105.987 1.536e-21 3.098e-21 9.369e-21 0.0 29.7
S03317 79.3767 106.0039 1.221e-18 1.275e-18 1.014e-18 0.0 30.89
S03318 79.3661 105.9964 2.083e-21 4.175e-21 1.311e-20 0.0 30.33
S03319 79.3784 106.0177 2.395e-23 7.889e-23 6.788e-22 0.0 30.93
S03320 79.3675 105.9871 8.302e-23 1.888e-22 7.347e-22 0.0 30.24
S03321 79.3774 106.0052 3.739e-19 4.343e-19 4.074e-19 0.0 30.84
S03322 79.365 105.9937 5.112e-24 1.575e-23 1.147e-22 0.0 30.21
S03323 79.3691 105.9911 4.694e-22 1.011e-21 3.633e-21 0.0 30.25
S03324 79.3306 105.9362 3.037e-20 4.519e-20 7.525e-20 0.0 29.96
S03325 79.3533 105.9833 1.834e-23 5.077e-23 3.039e-22 0.0 29.77
S03326 79.3668 105.9897 1.857e-21 1.279e-21 4.361e-22 0.0 29.69
S03327 79.4379 106.0874 5.722e-22 1.150e-21 3.514e-21 0.0 31.04
S03328 79.4174 106.0587 3.942e-18 3.706e-18 2.333e-18 0.0 31.02
S03329 79.3822 106.0188 5.760e-21 1.015e-20 2.309e-20 0.0 30.53
S03330 79.3726 106.0045 2.069e-20 3.197e-20 5.678e-20 0.0 30.85
S03331 79.381 106.0114 7.254e-25 2.725e-24 3.153e-23 0.0 30.8
S03332 79.358 105.9704 8.888e-13 6.996e-13 3.005e-13 0.0 29.66
S03333 79.3729 105.9963 2.175e-16 1.745e-16 8.143e-17 0.0 30.79
S03334 79.377 106.0099 1.870e-22 3.853e-22 1.243e-21 0.0 30.52
S03335 79.3667 105.993 3.877e-24 1.441e-23 1.621e-22 0.0 29.59
S03336 79.369 105.9933 7.931e-21 1.321e-20 2.750e-20 0.0 30.41
S03337 79.3689 105.9952 2.427e-22 5.807e-22 2.686e-21 0.0 31.01
S03338 79.3493 105.9767 8.143e-20 1.118e-19 1.584e-19 0.0 29.67
S03339 79.374 105.9972 5.328e-23 1.458e-22 8.710e-22 0.0 30.4
S03340 79.3583 105.9815 5.545e-17 4.008e-17 1.557e-17 0.0 30.04
S03341 79.3638 105.9927 5.171e-20 7.174e-20 1.021e-19 0.0 29.64
S03342 79.3779 106.0001 9.861e-24 3.104e-23 2.425e-22 0.0 30.66
S03343 79.3543 105.9719 1.683e-16 1.558e-16 1.009e-16 0.0 29.93
S03344 79.3497 105.969 6.379e-20 8.928e-20 1.277e-19 0.0 29.87
S03345 79.3663 105.9967 4.854e-17 4.505e-17 2.801e-17 0.0 30.41
S03346 79.4032 106.0507 1.121e-19 1.577e-19 2.326e-19 0.0 30.97
S03347 79.3631 105.9868 1.742e-22 4.276e-22 2.048e-21 0.0 30.14
S03348 79.3653 105.9999 3.265e-18 3.445e-18 2.709e-18 0.0 30.4
S03349 79.3481 105.973 4.393e-21 7.893e-21 1.947e-20 0.0 29.7
S03350 79.3436 105.9626 6.709e-22 1.436e-21 4.975e-21 0.0 29.63
S03351 79.3839 106.021 5.504e-21 9.861e-21 2.425e-20 0.0 30.93
S03352 79.3705 105.9887 1.009e-22 2.477e-22 1.133e-21 0.0 29.61
S03353 79.4156 106.0636 2.099e-25 9.239e-25 1.534e-23 0.0 30.85
S03354 79.3693 105.9982 2.407e-16 2.207e-16 1.317e-16 0.0 30.35
S03355 79.3672 105.9934 9.269e-24 2.782e-23 1.985e-22 0.0 29.01
S03356 79.3673 105.9915 2.618e-24 7.918e-24 5.971e-23 0.0 29.79
S03357 79.3361 105.9482 5.293e-17 3.837e-17 1.481e-17 0.0 29.6
S03358 79.3268 105.9478 1.257e-21 2.326e-21 5.995e-21 0.0 29.62
S03359 79.3475 105.9808 4.250e-17 3.390e-17 1.573e-17 0.0 30.13
S03360 79.3714 105.9917 4.196e-24 1.333e-23 1.092e-22 0.0 30.3
S03361 79.3396 105.9558 4.897e-21 8.811e-21 2.147e-20 0.0 29.6
S03362 79.3485 105.9673 2.103e-21 3.970e-21 1.089e-20 0.0 29.82
S03363 79.3603 105.9748 8.489e-19 9.563e-19 8.732e-19 0.0 29.72
S03364 79.3497 105.9777 1.574e-16 1.425e-16 8.403e-17 0.0 29.73
S03365 79.3816 106.0137 1.426e-24 5.223e-24 5.552e-23 0.0 30.72
S03366 79.3692 105.9926 4.300e-24 1.455e-23 1.311e-22 0.0 30.2
S03367 79.3398 105.9635 5.773e-22 1.310e-21 5.223e-21 0.0 29.63
S03368 79.4257 106.072 2.261e-24 7.047e-24 5.275e-23 0.0 30.97
S03369 79.3461 105.9546 7.315e-22 1.683e-21 7.147e-21 0.0 29.61
S03370 79.4426 106.1046 2.745e-23 8.588e-23 6.638e-22 0.0 31.03
S03371 79.3733 105.998 4.513e-19 5.196e-19 4.859e-19 0.0 30.75
S03372 79.3799 106.0088 1.460e-22 3.283e-22 1.297e-21 0.0 30.87
S03373 79.3487 105.9666 2.058e-23 5.132e-23 2.512e-22 0.0 29.69
S03374 79.3695 105.9993 6.154e-18 8.038e-18 1.030e-17 0.0 30.82
S03375 79.401 106.0375 6.744e-23 1.737e-22 8.784e-22 0.0 30.74
S03376 79.3924 106.0276 1.470e-23 4.076e-23 2.383e-22 0.0 30.89
S03377 79.3377 105.947 5.258e-24 1.775e-23 1.661e-22 0.0 29.59
S03378 79.3463 105.9605 2.613e-23 8.432e-23 7.001e-22 0.0 29.77
S03379 79.3862 106.0146 2.826e-19 3.288e-19 3.262e-19 0.0 30.92
S03380 79.289 105.9048 3.658e-22 8.932e-22 4.023e-21 0.0 29.74
S03381 79.4459 106.0894 2.604e-22 5.607e-22 2.069e-21 0.0 31.02
S03382 79.3463 105.9576 1.735e-22 4.275e-22 2.023e-21 0.0 29.9
S03383 79.3901 106.026 9.189e-21 1.498e-20 2.988e-20 0.0 30.7
S03384 79.3698 105.9963 9.248e-23 2.143e-22 8.878e-22 0.0 30.58
S03385 79.3792 106.0145 3.205e-25 1.359e-24 2.000e-23 0.0 30.78
S03386 79.3487 105.9713 2.156e-17 1.844e-17 9.793e-18 0.0 29.97
S03387 79.367 105.9897 1.909e-20 2.960e-20 5.362e-20 0.0 30.24
S03388 79.3864 106.0161 7.241e-24 2.546e-23 2.544e-22 0.0 30.94
S03389 79.3669 105.9909 1.705e-21 3.224e-21 8.396e-21 0.0 30.25
S03390 79.4098 106.047 4.580e-19 5.418e-19 5.589e-19 0.0 30.97
S03391 79.3366 105.9617 9.586e-23 2.601e-22 1.510e-21 0.0 29.78
S03392 79.336 105.9519 3.964e-22 9.365e-22 4.054e-21 0.0 29.77
S03393 79.3614 105.983 5.230e-24 1.570e-23 1.165e-22 0.0 29.78
S03394 79.3814 106.0108 1.125e-23 3.468e-23 2.659e-22 0.0 30.6
S03395 79.351 105.9764 1.087e-22 2.445e-22 9.185e-22 0.0 29.69
S03396 79.3557 105.9886 1.739e-18 1.841e-18 1.535e-18 0.0 30.15
S03397 79.3879 106.0141 2.052e-22 4.814e-22 2.072e-21 0.0 30.71
S03398 79.3852 106.0208 8.160e-19 9.225e-19 8.815e-19 0.0 30.95
S03399 79.3536 105.9662 7.881e-21 1.313e-20 2.700e-20 0.0 29.87
S03400 79.3432 105.9708 4.013e-19 4.947e-19 5.279e-19 0.0 29.79
S03401 79.3765 106.01 5.348e-22 1.177e-21 4.242e-21 0.0 30.56
S03402 79.4254 106.0777 7.587e-23 2.010e-22 1.106e-21 0.0 31.01
S03403 79.3709 105.9947 1.547e-20 2.435e-20 4.435e-20 0.0 30.63
S03404 79.2975 105.9117 3.224e-23 8.333e-23 4.323e-22 0.0 29.63
S03405 79.3683 105.9832 1.304e-16 1.396e-16 1.145e-16 0.0 29.75
S03406 79.3724 105.9933 1.595e-19 1.966e-19 2.167e-19 0.0 30.39
S03407 79.3709 106.002 4.681e-21 8.530e-21 2.076e-20 0.0 30.5
S03408 79.3815 106.0025 9.139e-18 8.274e-18 4.980e-18 0.0 30.81
S03409 79.377 106.0007 6.589e-23 1.931e-22 1.305e-21 0.0 30.5
S03410 79.3622 105.9821 4.053e-21 7.697e-21 2.014e-20 0.0 30.07
S03411 79.3524 105.965 3.587e-21 6.798e-21 1.793e-20 0.0 29.62
S03412 79.3525 105.9655 7.812e-20 1.089e-19 1.590e-19 0.0 29.76
S03413 79.3665 105.9947 1.487e-21 2.751e-21 7.188e-21 0.0 30.29
S03414 79.3713 105.9903 9.911e-22 2.053e-21 6.480e-21 0.0 29.84
S03415 79.347 105.9661 1.355e-17 1.211e-17 7.058e-18 0.0 29.96
S03416 79.3905 106.014 1.967e-21 3.932e-21 1.194e-20 0.0 30.75
S03417 79.3454 105.9776 1.895e-19 2.431e-19 2.840e-19 0.0 30.06
S03418 79.3592 105.977 7.474e-20 9.921e-20 1.279e-19 0.0 29.7
S03419 79.3821 105.9959 1.489e-21 3.071e-21 9.980e-21 0.0 30.83
S03420 79.3685 105.9905 3.752e-22 8.274e-22 2.960e-21 0.0 30.01
S03421 79.3686 105.9934 1.763e-22 3.749e-22 1.252e-21 0.0 30.26
S03422 79.3689 105.9977 9.761e-18 1.834e-17 4.891e-17 0.0 30.41
S03423 79.3999 106.0396 8.903e-22 1.900e-21 6.512e-21 0.0 30.83
S03424 79.3428 105.9494 3.070e-19 3.482e-19 3.285e-19 0.0 29.6
S03425 79.3685 106.0032 7.294e-21 1.278e-20 2.819e-20 0.0 30.36
S03426 79.3873 106.027 1.094e-20 1.554e-20 2.290e-20 0.0 30.78
S03427 79.3681 105.9966 8.166e-28 7.418e-27 5.205e-25 0.0 30.49
S03428 79.3497 105.969 5.118e-26 2.606e-25 5.792e-24 0.0 29.65
S03429 79.386 106.0199 8.892e-23 2.271e-22 1.136e-21 0.0 30.96
S03430 79.337 105.9546 1.537e-19 2.063e-19 2.591e-19 0.0 29.6
S03431 79.3705 105.9946 6.926e-24 2.232e-23 1.836e-22 0.0 31.13
S03432 79.3251 105.9437 3.026e-23 8.227e-23 4.762e-22 0.0 29.82
S03433 79.3673 105.9964 3.872e-23 9.475e-23 4.490e-22 0.0 30.56
S03434 79.3344 105.9482 6.488e-20 8.859e-20 1.231e-19 0.0 29.72
S03435 79.3666 105.9954 4.922e-25 2.126e-24 3.245e-23 0.0 30.49
S03436 79.3685 105.9907 3.124e-18 3.074e-18 2.210e-18 0.0 29.94
S03437 79.4551 106.0963 2.132e-19 2.611e-19 2.782e-19 0.001 30.79
S03438 79.3388 105.9532 1.385e-19 1.805e-19 2.152e-19 0.0 29.78
S03439 79.3721 105.997 8.606e-24 2.581e-23 1.855e-22 0.0 30.43
S03440 79.3686 105.9932 7.687e-18 6.927e-18 4.072e-18 0.0 30.21
S03441 79.365 105.9964 7.520e-18 1.118e-17 1.827e-17 0.0 30.37
S03442 79.3515 105.9808 1.221e-20 1.907e-20 3.399e-20 0.0 29.8
S03443 79.3994 106.0322 2.581e-20 4.003e-20 7.031e-20 0.0 30.99
S03444 79.3653 106.0023 1.514e-18 1.621e-18 1.330e-18 0.0 30.39
S03445 79.37 105.9936 1.852e-22 4.203e-22 1.729e-21 0.0 30.59
S03446 79.4119 106.0585 5.555e-19 6.254e-19 5.764e-19 0.0 30.88
S03447 79.3679 105.9969 2.431e-21 1.587e-21 4.893e-22 0.0 30.42
S03448 79.3736 105.9904 9.444e-21 1.580e-20 3.375e-20 0.0 30.3
S03449 79.3686 105.9955 2.167e-19 2.768e-19 3.364e-19 0.0 30.39
S03450 79.4156 106.0425 1.363e-24 4.953e-24 5.152e-23 0.0 30.65
S03451 79.3743 106.0015 2.449e-23 7.042e-23 4.362e-22 0.0 30.8
S03452 79.3663 105.9984 4.706e-20 6.701e-20 9.880e-20 0.0 30.63
S03453 79.4009 106.0365 1.241e-20 1.937e-20 3.581e-20 0.0 31.0
S03454 79.3836 106.0214 1.940e-21 3.802e-21 1.092e-20 0.001 30.83
S03455 79.3443 105.9652 8.433e-13 6.026e-13 2.141e-13 0.0 29.63
S03456 79.4148 106.0478 3.407e-21 5.561e-21 1.147e-20 0.0 31.0
S03457 79.3687 106.0019 5.821e-19 6.818e-19 6.967e-19 0.0 30.87
S03458 79.3461 105.9664 2.035e-21 1.369e-21 4.659e-22 0.0 29.74
S03459 79.3765 106.0012 7.856e-23 1.949e-22 9.188e-22 0.0 30.46
S03460 79.3601 105.9812 1.243e-21 2.485e-21 7.396e-21 0.0 29.92
S03461 79.3607 105.9871 1.990e-19 2.637e-19 3.382e-19 0.0 29.7
S03462 79.4539 106.1093 1.573e-19 2.025e-19 2.452e-19 0.0 31.04
S03463 79.365 105.9923 2.323e-24 8.299e-24 8.840e-23 0.0 30.26
S03464 79.334 105.9499 8.365e-22 1.694e-21 5.271e-21 0.0 29.69
S03465 79.3602 105.9931 2.449e-20 3.590e-20 5.661e-20 0.0 29.99
S03466 79.372 106.0003 1.501e-20 2.467e-20 4.840e-20 0.0 30.46
S03467 79.3653 105.9895 4.879e-23 1.280e-22 6.512e-22 0.0 29.96
S03468 79.3559 105.997 3.135e-21 6.165e-21 1.837e-20 0.0 30.26
S03469 79.3832 106.0082 2.725e-19 3.389e-19 3.840e-19 0.0 30.8
S03470 79.3919 106.0279 8.691e-18 8.025e-18 4.808e-18 0.0 30.94
S03471 79.383 106.017 9.074e-20 1.172e-19 1.460e-19 0.0 30.8
S03472 79.3913 106.0136 6.677e-22 1.408e-21 4.630e-21 0.0 30.68
S03473 79.366 105.9894 1.937e-22 4.877e-22 2.411e-21 0.0 29.82
S03474 79.3706 106.0004 2.246e-22 5.034e-22 1.944e-21 0.0 30.84
S03475 79.3644 105.9918 1.596e-21 1.102e-21 3.935e-22 0.0 30.15
S03476 79.3794 106.0061 1.109e-21 2.352e-21 7.794e-21 0.0 30.85
S03477 79.3628 105.9895 1.864e-21 1.281e-21 4.435e-22 0.0 30.22
S03478 79.3466 105.9716 5.113e-22 1.116e-21 4.095e-21 0.0 29.69
S03479 79.3488 105.9743 2.111e-22 4.945e-22 2.031e-21 0.0 30.07
S03480 79.4132 106.0559 3.241e-19 3.877e-19 4.024e-19 0.0 31.0
S03481 79.363 105.9857 1.219e-21 2.031e-21 4.263e-21 0.0 30.08
S03482 79.3869 106.0027 5.280e-23 1.290e-22 6.237e-22 0.0 30.79
S03483 79.3758 105.9956 4.183e-19 5.226e-19 5.781e-19 0.0 30.47
S03484 79.3877 106.0192 1.291e-16 1.329e-16 1.026e-16 0.0 30.94
S03485 79.336 105.9416 5.133e-20 7.270e-20 1.026e-19 0.0 29.83
S03486 79.4074 106.0396 7.524e-13 6.052e-13 2.878e-13 0.0 30.98
S03487 79.368 105.9898 1.075e-19 1.476e-19 2.058e-19 0.0 29.71
S03488 79.36 105.9783 5.662e-24 1.669e-23 1.151e-22 0.0 30.08
S03489 79.3501 105.9745 1.862e-17 1.590e-17 8.228e-18 0.0 29.73
S03490 79.3808 106.012 5.116e-20 7.492e-20 1.187e-19 0.0 30.9
S03491 79.3702 105.9933 4.999e-20 6.994e-20 1.024e-19 0.0 30.89
S03492 79.373 105.9919 7.897e-19 8.999e-19 8.549e-19 0.0 30.55
S03493 79.3097 105.9173 2.057e-21 4.067e-21 1.182e-20 0.0 29.58
S03494 79.3672 105.9845 1.803e-24 6.612e-24 7.085e-23 0.0 29.96
