Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity
S02431 246.7164 144.1171 4.068e-19 7.828e-19 2.297e-18 0.001 -0.17
S02432 246.4583 144.5678 7.249e-20 1.608e-19 5.921e-19 0.0 0.02
S02433 246.7277 144.716 4.663e-15 4.162e-15 2.401e-15 0.0 -0.57
S02434 246.2405 144.4195 1.213e-14 9.994e-15 5.028e-15 0.0 0.04
S02435 247.6014 144.3598 8.505e-15 7.139e-15 3.676e-15 0.0 -1.11
S02436 246.2897 144.6085 7.422e-16 7.443e-16 5.548e-16 0.0 -0.06
S02437 247.3022 144.5318 8.449e-15 1.472e-14 3.358e-14 0.0 -0.96
S02438 246.4256 144.6236 1.602e-19 3.259e-19 1.059e-18 0.001 -0.22
S02439 246.5495 144.4324 1.977e-16 2.179e-16 1.920e-16 0.0 0.06
S02440 246.4526 144.4227 2.499e-20 6.760e-20 3.796e-19 0.001 -0.02
S02441 246.9211 144.5733 8.782e-16 8.606e-16 5.854e-16 0.0 -0.74
S02442 247.0883 144.3683 5.758e-17 7.156e-17 7.830e-17 0.001 -0.6
S02443 246.966 144.1368 1.567e-19 3.457e-19 1.243e-18 0.0 -0.35
S02444 246.9631 144.3952 3.748e-20 8.524e-20 3.240e-19 0.001 -0.99
S02445 246.7079 144.2034 2.273e-19 4.802e-19 1.708e-18 0.0 -0.13
S02446 246.6711 144.222 3.682e-15 3.222e-15 1.845e-15 0.0 -0.04
S02447 246.4351 144.221 9.012e-17 1.111e-16 1.262e-16 0.0 0.12
S02448 246.5683 144.4645 1.810e-15 1.753e-15 1.170e-15 0.0 0.05
S02449 247.1577 144.1687 1.880e-17 2.649e-17 3.918e-17 0.0 -0.49
S02450 247.8752 144.3237 1.578e-16 1.664e-16 1.325e-16 0.0 -1.14
S02451 246.1613 144.2488 1.366e-15 1.271e-15 8.133e-16 0.0 0.18
S02452 247.0045 144.7701 4.758e-19 3.254e-19 1.102e-19 0.0 -0.9
S02453 247.1827 144.2049 2.371e-18 4.103e-18 8.798e-18 0.0 -0.55
S02454 247.2537 144.7505 4.292e-20 9.999e-20 4.138e-19 0.0 -1.09
S02455 246.5196 144.4674 6.608e-17 8.113e-17 9.140e-17 0.0 -0.14
S02456 246.2513 144.752 6.572e-19 4.222e-19 1.312e-19 0.0 0.12
S02457 246.5595 144.5337 1.219e-15 1.186e-15 8.240e-16 0.0 -0.07
S02458 247.6905 144.7382 5.854e-15 5.095e-15 2.760e-15 0.0 -1.12
S02459 247.192 144.2054 3.784e-19 7.974e-19 2.723e-18 0.001 -0.55
S02460 246.5384 144.1575 9.996e-19 1.832e-18 4.656e-18 0.0 0.07
S02461 247.024 144.4292 8.218e-16 8.757e-16 6.996e-16 0.0 -0.68
S02462 247.1851 144.5429 1.262e-14 1.193e-14 7.404e-15 0.0 -0.96
S02463 246.7422 144.2032 5.453e-19 1.110e-18 3.414e-18 0.001 -0.06
S02464 246.3468 144.4669 4.356e-19 3.024e-19 1.058e-19 0.0 0.1
S02465 246.9752 144.5398 2.110e-16 2.349e-16 2.052e-16 0.0 -1.05
S02466 246.9924 144.4636 4.093e-15 6.204e-15 1.055e-14 0.0 -0.56
S02467 247.0357 144.2776 1.063e-17 1.556e-17 2.341e-17 0.0 -0.51
S02468 247.0935 144.8227 4.562e-21 1.302e-20 8.241e-20 0.0 -0.89
S02469 247.2942 144.2534 5.458e-20 1.394e-19 7.223e-19 0.0 -0.86
S02470 247.062 144.3307 2.801e-21 8.233e-21 5.752e-20 0.0 -0.57
S02471 246.6485 144.4744 1.170e-14 9.703e-15 4.739e-15 0.0 -0.24
S02472 247.2921 144.3071 8.803e-15 7.729e-15 4.160e-15 0.0 -1.07
S02473 246.4533 144.5242 2.475e-10 1.936e-10 8.680e-11 0.0 0.08
S02474 247.2941 144.4663 4.186e-19 8.231e-19 2.427e-18 0.0 -0.98
S02475 246.3808 144.3855 1.365e-11 8.963e-12 2.894e-12 0.0 0.1
S02476 247.019 144.725 3.242e-15 2.969e-15 1.849e-15 0.0 -0.79
S02477 247.1525 144.3953 1.423e-19 3.080e-19 1.096e-18 0.001 -0.68
S02478 247.8076 144.5505 4.123e-16 4.347e-16 3.613e-16 0.0 -1.07
S02479 246.9787 144.1184 2.169e-14 2.236e-14 1.766e-14 0.0 -0.34
S02480 247.0157 144.3316 1.781e-16 1.975e-16 1.732e-16 0.0 -0.56
S02481 246.6223 144.4345 5.771e-19 1.115e-18 3.237e-18 0.0 -0.07
S02482 246.8587 144.1984 8.381e-14 7.452e-14 4.196e-14 0.0 -0.02
S02483 247.3514 144.2126 1.792e-16 1.998e-16 1.781e-16 0.0 -0.78
S02484 246.8469 144.8576 5.496e-21 1.431e-20 7.633e-20 0.0 -1.01
S02485 248.0447 144.618 6.810e-16 6.629e-16 4.482e-16 0.001 -1.1
S02486 246.8234 144.8294 8.672e-14 7.006e-14 3.394e-14 0.0 -1.08
S02487 247.4135 144.9437 3.127e-14 2.832e-14 1.633e-14 0.0 -1.15
S02488 246.5434 144.9609 1.572e-10 1.346e-10 7.185e-11 0.0 -0.61
S02489 246.9904 144.4311 2.438e-20 6.079e-20 2.854e-19 0.0 -0.6
S02490 246.9244 144.8008 2.869e-10 2.331e-10 1.083e-10 0.0 -1.02
S02491 246.6313 144.6399 7.718e-19 1.495e-18 4.142e-18 0.0 -0.36
S02492 247.4844 144.4759 1.845e-14 1.549e-14 7.852e-15 0.0 -0.97
S02493 247.1399 144.6897 2.506e-11 1.614e-11 4.977e-12 0.0 -0.9
S02494 246.3322 144.5045 1.397e-20 3.746e-20 2.043e-19 0.001 0.12
S02495 246.0411 144.3045 2.621e-20 6.338e-20 2.864e-19 0.0 0.19
S02496 247.6237 144.7114 9.528e-21 2.614e-20 1.493e-19 0.0 -1.08
S02497 246.2889 144.6808 6.868e-15 8.693e-15 1.050e-14 0.0 0.05
S02498 246.8053 144.1039 1.298e-16 1.596e-16 1.808e-16 0.0 0.16
S02499 246.9747 144.6168 8.937e-18 1.390e-17 2.447e-17 0.001 -0.62
S02500 246.6892 144.8231 9.915e-16 9.623e-16 6.623e-16 0.0 -1.13
S02501 247.2537 144.4995 1.180e-18 2.187e-18 5.685e-18 0.0 -0.98
S02502 246.7227 144.3757 2.341e-17 3.492e-17 5.840e-17 0.0 -0.31
S02503 247.4367 144.6815 1.453e-17 2.085e-17 3.204e-17 0.002 -1.07
S02504 246.3424 144.1098 5.157e-15 4.395e-15 2.319e-15 0.0 0.11
S02505 247.0207 144.3569 2.121e-18 3.490e-18 6.678e-18 0.0 -0.65
S02506 246.8274 144.5204 2.029e-18 3.512e-18 7.908e-18 0.0 -0.49
S02507 247.1261 144.5594 1.450e-16 1.648e-16 1.568e-16 0.0 -1.0
S02508 247.1438 144.5709 9.665e-11 7.034e-11 2.767e-11 0.001 -0.85
S02509 246.3731 144.6456 1.224e-16 1.529e-16 1.710e-16 0.0 0.11
S02510 247.4515 144.6754 1.206e-18 2.103e-18 4.815e-18 0.0 -1.11
S02511 247.1842 144.5956 2.194e-14 1.744e-14 7.968e-15 0.0 -0.78
S02512 247.2362 144.5393 3.460e-20 8.394e-20 3.665e-19 0.0 -0.72
S02513 246.2144 144.5245 5.570e-14 4.299e-14 1.798e-14 0.001 -0.01
S02514 246.4661 144.5162 4.479e-14 4.442e-14 3.072e-14 0.0 -0.16
S02515 246.8685 144.2501 1.490e-10 1.054e-10 3.839e-11 0.001 -0.15
S02516 247.0084 144.5784 4.657e-11 5.830e-11 6.518e-11 0.0 -0.71
S02517 246.1144 144.2642 9.053e-11 6.108e-11 2.066e-11 0.001 0.09
S02518 246.9592 144.3568 3.400e-14 2.785e-14 1.281e-14 0.001 -0.47
S02519 247.387 144.3141 3.516e-19 7.096e-19 2.278e-18 0.001 -0.92
S02520 246.4215 144.1968 1.891e-17 2.486e-17 3.130e-17 0.001 0.13
S02521 247.2258 144.3965 1.027e-13 7.947e-14 3.505e-14 0.0 -0.7
S02522 247.8721 144.539 6.539e-19 1.271e-18 3.614e-18 0.0 -1.15
S02523 246.976 144.8195 9.508e-17 1.198e-16 1.337e-16 0.0 -0.95
S02524 247.5326 144.6991 1.414e-17 1.948e-17 2.795e-17 0.0 -1.12
S02525 247.5696 144.5685 2.337e-18 3.989e-18 8.343e-18 0.001 -0.94
S02526 247.2087 144.6864 7.555e-19 1.425e-18 3.796e-18 0.002 -1.05
S02527 247.2774 144.5267 2.254e-16 2.492e-16 2.242e-16 0.0 -0.76
S02528 246.2632 144.1287 3.558e-20 8.635e-20 3.927e-19 0.001 0.12
S02529 246.4556 144.3746 4.848e-15 5.942e-15 6.523e-15 0.0 0.07
S02530 246.6175 144.4505 4.633e-16 4.789e-16 3.660e-16 0.002 -0.25
S02531 247.1235 144.5629 9.756e-11 7.064e-11 2.617e-11 0.0 -0.9
S02532 246.967 144.3536 1.038e-10 7.435e-11 2.731e-11 0.0 -0.49
S02533 246.9982 144.5468 1.250e-17 1.725e-17 2.452e-17 0.0 -0.78
S02534 246.8021 144.6682 6.201e-15 5.513e-15 3.091e-15 0.0 -0.62
S02535 246.9847 144.864 1.539e-16 1.712e-16 1.533e-16 0.0 -0.96
S02536 247.046 144.4958 1.027e-21 3.126e-21 2.191e-20 0.001 -0.89
S02537 246.657 144.7759 2.395e-16 2.661e-16 2.311e-16 0.0 -0.52
S02538 247.2091 144.6206 6.745e-19 1.211e-18 2.924e-18 0.001 -0.93
S02539 246.931 144.3344 2.541e-15 2.524e-15 1.796e-15 0.0 -0.44
S02540 247.3979 144.1751 4.227e-19 2.921e-19 1.008e-19 0.001 -1.12
S02541 247.1538 144.3287 7.093e-15 5.919e-15 3.102e-15 0.001 -0.76
S02542 246.8983 144.3917 2.130e-19 4.588e-19 1.603e-18 0.0 -0.44
S02543 246.7345 144.1646 1.536e-22 6.240e-22 8.427e-21 0.0 -0.04
S02544 247.2507 143.9912 3.582e-19 7.040e-19 2.036e-18 0.0 -0.54
S02545 247.1117 144.516 3.435e-15 3.146e-15 1.920e-15 0.0 -0.82
S02546 246.8889 144.3745 1.480e-16 1.701e-16 1.602e-16 0.0 -0.39
S02547 247.3328 144.8267 1.975e-20 4.271e-20 1.520e-19 0.002 -1.02
S02548 247.2031 144.2953 2.986e-15 2.720e-15 1.635e-15 0.001 -0.67
S02549 247.4855 144.2987 1.982e-18 3.366e-18 7.311e-18 0.001 -1.11
S02550 246.1505 144.2467 2.202e-15 1.950e-15 1.113e-15 0.0 0.1
S02551 246.5952 144.4047 2.434e-21 8.297e-21 7.810e-20 0.001 -0.16
S02552 247.164 144.5071 1.863e-20 4.837e-20 2.509e-19 0.0 -0.75
S02553 247.052 144.4248 1.079e-14 9.027e-15 4.678e-15 0.0 -0.63
S02554 247.4396 144.4837 2.154e-16 2.346e-16 1.983e-16 0.001 -1.05
S02555 246.559 144.8457 2.274e-19 4.095e-19 9.585e-19 0.0 -0.31
S02556 247.0048 144.5295 3.059e-22 1.181e-21 1.421e-20 0.0 -0.71
S02557 247.6469 144.6086 6.409e-14 5.326e-14 2.605e-14 0.0 -1.14
S02558 246.6511 144.4384 2.706e-20 6.982e-20 3.533e-19 0.0 -0.05
S02559 246.7808 143.9458 4.022e-20 9.530e-20 4.097e-19 0.0 0.17
S02560 246.4227 144.3786 1.120e-16 1.309e-16 1.231e-16 0.0 0.1
S02561 247.4006 144.5436 3.048e-19 2.187e-19 8.472e-20 0.0 -1.08
S02562 246.29 144.4665 4.964e-20 1.308e-19 6.895e-19 0.0 0.14
S02563 246.9834 144.2147 3.608e-19 2.549e-19 9.076e-20 0.001 -0.31
S02564 246.2606 144.813 8.953e-15 7.666e-15 4.004e-15 0.001 -0.29
S02565 247.0199 144.447 4.077e-19 2.890e-19 1.005e-19 0.0 -0.59
S02566 247.7854 144.1345 7.318e-16 7.494e-16 5.606e-16 0.0 -1.14
S02567 247.726 144.4584 1.110e-20 3.052e-20 1.783e-19 0.001 -1.14
S02568 247.2088 144.2541 6.591e-17 8.268e-17 9.152e-17 0.0 -0.68
S02569 247.0363 144.1081 5.033e-17 6.490e-17 7.862e-17 0.001 -0.36
S02570 247.287 144.6472 4.439e-16 4.685e-16 3.917e-16 0.001 -1.07
S02571 246.4525 144.846 1.356e-18 2.309e-18 5.116e-18 0.0 -0.34
S02572 246.6832 144.3667 4.196e-18 6.898e-18 1.408e-17 0.0 0.01
S02573 246.4774 144.6269 2.325e-10 2.004e-10 1.047e-10 0.0 -0.06
S02574 246.4167 144.5556 1.509e-11 1.001e-11 3.033e-12 0.0 -0.16
S02575 246.9246 144.2591 4.701e-19 8.945e-19 2.440e-18 0.0 -0.24
S02576 247.2021 144.7668 9.905e-17 1.254e-16 1.507e-16 0.0 -1.08
S02577 247.5404 144.8313 4.063e-19 8.012e-19 2.354e-18 0.0 -1.13
S02578 247.3628 144.6951 9.417e-22 3.080e-21 2.688e-20 0.0 -0.93
S02579 246.4769 144.3096 5.169e-14 4.167e-14 2.038e-14 0.0 -0.04
S02580 247.153 144.3769 2.301e-17 3.255e-17 4.821e-17 0.001 -0.75
S02581 247.0854 144.3104 6.951e-20 1.472e-19 5.136e-19 0.0 -0.81
S02582 247.0221 144.6431 1.444e-18 2.623e-18 6.490e-18 0.001 -0.93
S02583 246.3498 144.433 1.718e-17 2.415e-17 3.622e-17 0.002 -0.06
S02584 247.2429 144.1806 1.421e-14 1.657e-14 1.649e-14 0.0 -0.64
S02585 247.4303 144.7997 9.899e-18 1.445e-17 2.374e-17 0.001 -1.06
S02586 247.4456 144.2313 1.211e-17 1.815e-17 3.012e-17 0.001 -0.98
S02587 246.8767 144.227 3.435e-16 4.006e-16 3.793e-16 0.0 -0.27
S02588 246.91 144.5547 1.951e-22 8.103e-22 1.121e-20 0.0 -0.6
S02589 247.0183 144.7616 4.542e-19 3.175e-19 1.112e-19 0.0 -0.98
S02590 246.8581 144.4816 7.237e-16 6.932e-16 4.624e-16 0.0 -2.91
S02591 246.8612 144.479 1.821e-14 1.396e-14 6.135e-15 0.0 -2.58
S02592 246.8544 144.4823 1.731e-14 1.434e-14 7.301e-15 0.002 1.43
S02593 246.8571 144.4806 2.068e-16 2.273e-16 2.030e-16 0.001 -1.47
S02594 246.8555 144.481 1.792e-13 1.276e-13 4.594e-14 0.0 1.42
S02595 246.8542 144.4793 7.163e-14 5.370e-14 2.197e-14 0.001 1.85
S02596 246.8575 144.4812 1.426e-17 2.053e-17 3.116e-17 0.0 -3.81
S02597 246.8563 144.4836 2.973e-13 2.130e-13 7.726e-14 0.001 -1.85
S02598 246.8573 144.4789 2.973e-13 2.091e-13 7.601e-14 0.001 1.67
S02599 246.8564 144.481 1.214e-15 1.162e-15 7.893e-16 0.0 -0.4
S02600 246.857 144.48 1.428e-15 1.352e-15 8.427e-16 0.0 0.75
S02601 246.8595 144.4814 9.542e-15 7.891e-15 3.898e-15 0.0 -2.86
S02602 246.8525 144.4807 2.150e-14 1.767e-14 8.333e-15 0.0 0.99
S02603 246.8618 144.4806 2.715e-13 1.921e-13 6.948e-14 0.0 -2.52
S02604 246.858 144.483 2.382e-14 1.835e-14 8.133e-15 0.0 -2.81
S02605 246.8554 144.4796 9.821e-14 7.381e-14 2.945e-14 0.0 2.25
S02606 246.8569 144.4829 2.899e-14 2.519e-14 1.347e-14 0.001 -2.68
S02607 246.8596 144.4806 4.114e-15 3.796e-15 2.331e-15 0.001 -2.76
S02608 246.855 144.4804 3.653e-14 2.708e-14 1.065e-14 0.0 1.93
S02609 246.8559 144.4801 1.368e-13 9.771e-14 3.641e-14 0.0 2.06
S02610 246.6786 144.5572 6.113e-16 6.120e-16 4.553e-16 0.001 -0.37
S02611 247.0177 144.418 1.068e-15 1.043e-15 7.169e-16 0.0 -0.59
S02612 246.6986 144.5479 1.144e-13 8.643e-14 3.491e-14 0.002 -0.37
S02613 247.0049 144.39 2.900e-13 1.973e-13 6.321e-14 0.0 -0.56
S02614 246.7197 144.5836 1.315e-14 1.117e-14 5.930e-15 0.001 -0.44
S02615 246.7355 144.6293 1.829e-13 1.348e-13 5.367e-14 0.0 -0.48
S02616 246.7326 144.6212 1.078e-13 7.916e-14 3.186e-14 0.0 -0.48
S02617 246.7535 144.6201 3.949e-15 4.781e-15 5.066e-15 0.0 -0.48
S02618 246.8659 144.3153 4.828e-13 3.300e-13 1.123e-13 0.0 -0.36
S02619 246.8784 144.3153 2.910e-15 2.756e-15 1.736e-15 0.0 -0.38
S02620 246.8685 144.301 5.946e-14 4.422e-14 1.777e-14 0.0 -0.38
S02621 246.8579 144.6803 1.481e-15 1.492e-15 1.063e-15 0.0 -0.6
S02622 246.9086 144.688 3.832e-14 3.298e-14 1.825e-14 0.0 -0.64
S02623 246.9146 144.6869 1.031e-13 7.631e-14 2.904e-14 0.0 -0.65
S02624 246.7834 144.2712 2.372e-14 4.606e-14 1.325e-13 0.0 -0.29
S02625 246.9789 144.7265 7.472e-14 5.652e-14 2.319e-14 0.0 -0.69
S02626 246.7181 144.2193 1.275e-13 9.559e-14 3.862e-14 0.0 -0.23
S02627 247.0651 144.758 1.291e-16 1.517e-16 1.519e-16 0.001 -0.75
S02628 246.6083 144.2276 2.269e-14 1.863e-14 9.088e-15 0.0 -0.17
S02629 246.5859 144.1848 2.394e-13 1.693e-13 5.903e-14 0.001 -0.15
S02630 246.5587 144.1992 6.110e-13 4.238e-13 1.483e-13 0.001 -0.13
S02631 246.5143 144.1821 1.127e-14 9.708e-15 5.172e-15 0.001 -0.1
S02632 246.4647 144.1799 1.657e-14 3.168e-14 8.768e-14 0.0 -0.07
S02633 246.4136 144.1757 3.373e-14 2.732e-14 1.271e-14 0.001 -0.04
S02634 246.3658 144.1133 2.298e-14 2.236e-14 1.530e-14 0.0 -0.02
S02635 246.2888 144.1191 1.813e-13 1.315e-13 4.889e-14 0.0 -0.03
S02636 247.4358 144.8329 3.977e-13 2.806e-13 1.011e-13 0.0 -0.97
S02637 246.2078 144.0974 1.601e-15 1.551e-15 1.043e-15 0.0 0.05
S02638 247.5187 144.8504 2.933e-13 2.103e-13 7.554e-14 0.002 -1.0
S02639 247.6058 144.8582 3.636e-14 2.872e-14 1.278e-14 0.0 -1.01
S02640 247.6621 144.8643 4.784e-19 3.253e-19 1.104e-19 0.0 -1.04
S02641 245.997 144.0701 1.475e-14 1.210e-14 5.797e-15 0.0 0.1
S02642 247.7318 144.8448 2.381e-13 1.716e-13 6.398e-14 0.0 -1.08
S02643 245.9128 144.0592 3.584e-14 2.883e-14 1.323e-14 0.001 0.12
S02644 245.9131 144.0792 1.561e-14 1.252e-14 5.896e-15 0.0 0.15
S02645 245.8685 144.1114 4.223e-15 6.324e-15 1.047e-14 0.0 0.13
S02646 245.7905 144.0711 2.291e-18 3.936e-18 8.803e-18 0.0 0.15
S02647 248.041 144.8853 1.798e-10 1.274e-10 4.582e-11 0.002 -1.12
S02648 245.7366 144.069 4.823e-14 4.169e-14 2.245e-14 0.0 0.18
S02649 248.0746 144.907 1.045e-15 1.045e-15 7.581e-16 0.0 -1.12
S02650 245.7092 144.0989 1.411e-13 1.004e-13 3.759e-14 0.0 0.16
S02651 248.17 144.8726 4.249e-14 3.469e-14 1.693e-14 0.0 -1.13
S02652 248.1254 144.8584 1.458e-13 1.105e-13 4.536e-14 0.0 -1.14
S02653 248.2407 144.8412 1.493e-15 1.388e-15 8.596e-16 0.0 -1.13
S02654 245.4478 144.0724 1.303e-13 9.452e-14 3.504e-14 0.0 0.22
S02655 245.472 144.1022 1.042e-14 8.631e-15 4.192e-15 0.0 0.19
S02656 248.3116 144.8406 1.469e-10 1.096e-10 4.439e-11 0.0 -1.16
S02657 248.3963 144.8203 7.080e-11 4.785e-11 1.625e-11 0.001 -1.15
S02658 245.4287 144.1422 8.806e-13 5.885e-13 1.957e-13 0.0 0.21
S02659 245.2846 144.1251 5.357e-16 5.405e-16 4.109e-16 0.0 0.2
S02660 248.4782 144.7838 5.996e-14 4.445e-14 1.823e-14 0.0 -1.16
S02661 245.164 144.1315 7.521e-14 5.521e-14 2.125e-14 0.0 0.17
S02662 245.406 144.1925 1.263e-13 9.426e-14 3.632e-14 0.001 0.19
S02663 245.3251 144.2031 3.352e-14 2.693e-14 1.311e-14 0.001 0.17
S02664 245.2496 144.2133 1.227e-13 8.741e-14 3.340e-14 0.0 0.14
S02665 245.153 144.238 4.682e-15 4.277e-15 2.556e-15 0.0 0.16
S02666 248.4432 144.6949 6.303e-14 5.062e-14 2.368e-14 0.0 -1.09
S02667 248.5578 144.6827 1.141e-14 9.799e-15 5.313e-15 0.0 -1.07
S02668 245.256 144.2701 1.089e-13 8.149e-14 3.341e-14 0.0 0.08
S02669 248.6471 144.6363 2.243e-14 1.784e-14 7.974e-15 0.001 -1.06
S02670 245.0609 144.3124 3.690e-16 3.612e-16 2.484e-16 0.0 0.05
S02671 248.5088 144.5865 2.439e-14 2.034e-14 9.728e-15 0.0 -1.02
S02672 248.4794 144.5745 5.561e-17 7.421e-17 9.436e-17 0.0 -0.99
S02673 248.6251 144.5846 2.955e-16 3.358e-16 3.142e-16 0.0 -0.99
S02674 245.3134 144.4373 3.391e-13 2.413e-13 8.786e-14 0.0 0.02
S02675 245.3435 144.4842 1.515e-14 1.228e-14 5.889e-15 0.001 -0.05
S02676 248.4736 144.4603 7.051e-15 6.041e-15 3.196e-15 0.0 -0.94
S02677 248.4849 144.4237 7.227e-14 5.215e-14 2.029e-14 0.0 -0.91
S02678 248.3866 144.3832 2.118e-14 1.726e-14 8.628e-15 0.0 -0.86
S02679 245.3944 144.5583 8.836e-14 6.548e-14 2.559e-14 0.001 -0.09
S02680 248.1671 144.342 2.443e-13 1.770e-13 6.570e-14 0.0 -0.81
S02681 245.5774 144.6558 9.019e-14 6.848e-14 2.881e-14 0.0 -0.17
S02682 248.059 144.2746 1.426e-10 1.012e-10 3.730e-11 0.0 -0.75
S02683 245.636 144.6718 2.432e-13 1.704e-13 6.084e-14 0.0 -0.18
S02684 248.0946 144.2143 5.595e-14 4.301e-14 1.843e-14 0.001 -0.74
S02685 245.6568 144.707 3.456e-14 2.778e-14 1.293e-14 0.0 -0.21
S02686 245.8171 144.8046 1.706e-14 1.337e-14 6.034e-15 0.001 -0.28
S02687 247.8319 144.1201 2.001e-13 1.495e-13 6.177e-14 0.0 -0.65
S02688 247.8904 144.1323 1.775e-13 1.256e-13 4.610e-14 0.0 -0.65
S02689 246.0081 144.8919 4.377e-11 5.395e-11 5.739e-11 0.002 -0.37
S02690 247.6109 144.033 1.705e-13 1.216e-13 4.604e-14 0.0 -0.54
S02691 247.4325 144.0013 1.938e-15 2.474e-15 2.887e-15 0.0 -0.54
S02692 247.4541 143.9381 2.369e-12 1.629e-12 5.710e-13 0.0 -0.51
S02693 246.3261 144.9742 7.597e-15 6.372e-15 3.242e-15 0.0 -0.48
S02694 247.2283 143.8641 9.925e-17 1.190e-16 1.279e-16 0.0 -0.45
S02695 247.2613 143.8747 5.594e-15 5.033e-15 2.968e-15 0.0 -0.44
S02696 247.1098 143.8452 1.585e-13 1.216e-13 5.107e-14 0.001 -0.39
S02697 246.6302 145.0661 3.615e-13 2.494e-13 8.396e-14 0.0 -0.53
S02698 246.9188 145.1758 2.348e-13 1.722e-13 6.411e-14 0.0 -0.61
S02699 246.8271 145.165 3.655e-14 2.832e-14 1.183e-14 0.001 -0.62
S02700 246.6586 143.7464 1.919e-16 2.183e-16 1.979e-16 0.001 -0.25
S02701 246.5888 143.7164 3.494e-17 4.578e-17 5.721e-17 0.001 -0.26
S02702 246.4353 143.6649 4.718e-14 3.592e-14 1.461e-14 0.001 -0.23
S02703 247.3669 145.2366 4.646e-13 3.195e-13 1.118e-13 0.0 -0.73
S02704 247.4318 145.2369 5.189e-14 3.941e-14 1.655e-14 0.001 -0.77
S02705 247.5272 145.2889 1.248e-13 9.090e-14 3.638e-14 0.0 -0.76
S02706 247.6592 145.315 1.680e-10 1.403e-10 7.139e-11 0.0 -0.82
S02707 247.8322 145.369 1.438e-14 1.163e-14 5.558e-15 0.001 -0.85
S02708 247.9553 145.4224 4.633e-14 4.541e-14 3.163e-14 0.0 -0.85
S02709 248.0171 145.3983 2.755e-14 2.219e-14 1.025e-14 0.0 -0.87
S02710 245.5235 143.4358 5.723e-13 4.013e-13 1.415e-13 0.0 -0.06
S02711 245.4341 143.4359 3.810e-13 2.557e-13 8.418e-14 0.0 -0.02
S02712 245.4651 143.546 5.048e-14 3.679e-14 1.399e-14 0.0 0.01
S02713 248.5253 145.5051 9.564e-14 6.949e-14 2.679e-14 0.001 -0.95
S02714 245.1981 143.4626 2.021e-14 1.574e-14 6.924e-15 0.0 0.05
S02715 248.6484 145.4371 1.669e-13 1.207e-13 4.684e-14 0.0 -0.96
S02716 248.801 145.461 9.233e-16 9.534e-16 7.384e-16 0.001 -1.01
S02717 248.8175 145.4468 6.106e-15 8.492e-15 1.186e-14 0.0 -1.02
S02718 248.8693 145.3753 7.904e-14 5.751e-14 2.281e-14 0.001 -1.05
S02719 249.0347 145.4785 1.281e-13 9.663e-14 3.923e-14 0.0 -1.06
S02720 249.1484 145.448 7.617e-13 5.243e-13 1.831e-13 0.0 -1.08
S02721 249.1676 145.3908 2.422e-18 3.920e-18 8.046e-18 0.0 -1.07
S02722 249.3268 145.4649 8.364e-14 6.535e-14 2.858e-14 0.0 -1.09
S02723 244.3512 143.453 2.221e-14 1.782e-14 8.396e-15 0.0 0.18
S02724 249.4062 145.3914 2.076e-10 1.543e-10 6.035e-11 0.0 -1.14
S02725 249.6061 145.4646 4.694e-15 4.137e-15 2.190e-15 0.001 -1.15
S02726 249.7757 145.4632 2.433e-16 2.744e-16 2.555e-16 0.0 -1.12
S02727 243.992 143.4643 2.703e-13 1.974e-13 7.678e-14 0.001 0.21
S02728 249.8809 145.4059 4.939e-13 3.368e-13 1.135e-13 0.0 -1.17
S02729 249.8255 145.3339 1.772e-14 1.446e-14 6.820e-15 0.001 -1.13
S02730 243.7093 143.4748 1.440e-14 1.176e-14 5.821e-15 0.0 0.19
S02731 250.0958 145.3365 3.305e-15 2.995e-15 1.811e-15 0.0 -1.16
S02732 250.1131 145.3107 1.415e-14 1.956e-14 2.698e-14 0.001 -1.19
S02733 243.7574 143.6367 5.034e-14 3.897e-14 1.723e-14 0.0 0.22
S02734 250.3219 145.266 4.552e-14 3.523e-14 1.519e-14 0.0 -1.15
S02735 243.6075 143.6286 2.200e-16 2.645e-16 2.813e-16 0.0 0.21
S02736 243.6014 143.7163 1.085e-15 1.153e-15 9.352e-16 0.0 0.21
S02737 250.6352 145.182 2.195e-15 1.980e-15 1.137e-15 0.0 -1.14
S02738 243.3586 143.7384 1.676e-18 2.660e-18 5.108e-18 0.0 0.17
S02739 243.5596 143.7811 1.309e-14 1.100e-14 5.633e-15 0.0 0.16
S02740 243.7076 143.8462 4.348e-14 3.454e-14 1.573e-14 0.001 0.18
S02741 243.5658 143.89 3.809e-14 2.788e-14 1.092e-14 0.002 0.14
S02742 250.4783 144.9608 1.505e-10 1.297e-10 7.089e-11 0.0 -1.1
S02743 243.7788 143.9669 1.479e-13 1.068e-13 4.065e-14 0.001 0.17
S02744 250.3342 144.8976 6.800e-13 4.653e-13 1.643e-13 0.001 -1.1
S02745 243.5232 144.0048 1.555e-15 1.475e-15 9.390e-16 0.001 0.12
S02746 243.6474 144.0771 1.084e-14 1.025e-14 6.646e-15 0.001 0.1
S02747 250.1113 144.7356 7.707e-14 5.727e-14 2.236e-14 0.0 -1.04
S02748 250.1527 144.7136 3.746e-16 3.883e-16 2.990e-16 0.0 -1.04
S02749 246.7724 144.5673 1.150e-18 1.900e-18 3.896e-18 0.0 -0.43
S02750 246.7674 144.5853 1.308e-16 1.504e-16 1.470e-16 0.0 -0.46
