Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity
S04483 215.7699 117.304 1.339e-18 2.213e-18 4.565e-18 0.0 -1.1284028454212676
S04484 215.5162 117.0577 1.502e-15 1.274e-15 6.811e-16 0.0 -1.475113864592331
S04485 215.6489 117.3173 5.965e-17 6.835e-17 6.697e-17 0.0 -1.1999855743879926
S04486 215.748 117.1815 8.812e-18 1.178e-17 1.558e-17 0.0 -1.2242399211718697
S04487 216.1637 116.7699 4.751e-21 1.254e-20 6.533e-20 0.0 -1.201076464292972
S04488 215.7589 117.1721 2.792e-18 4.158e-18 6.881e-18 0.0 -1.3953885163460862
S04489 216.0762 117.141 4.554e-19 8.174e-19 1.989e-18 0.001 -0.8380459548203615
S04490 215.6617 117.0121 1.632e-18 2.584e-18 4.602e-18 0.0 -1.4973155135698504
S04491 216.2072 117.0868 2.021e-19 3.935e-19 1.139e-18 0.0 -0.9012958829650326
S04492 215.7481 117.273 5.660e-18 7.900e-18 1.143e-17 0.0 -1.200700630834807
S04493 215.9408 117.2337 1.452e-15 1.271e-15 6.843e-16 0.0 -0.890793724499457
S04494 216.0753 117.0058 2.588e-19 4.214e-19 8.284e-19 0.0 -0.8584922694863673
S04495 216.1356 117.3155 2.654e-17 3.154e-17 3.408e-17 0.001 -0.8872685992835821
S04496 215.9633 116.9227 1.146e-19 8.038e-20 2.992e-20 0.0 -1.5142135713211284
S04497 215.9445 117.1433 6.960e-16 6.600e-16 4.403e-16 0.0 -1.0021118469581924
S04498 216.2219 116.9648 8.434e-16 7.966e-16 5.196e-16 0.0 -0.8849780793191442
S04499 215.9573 116.9965 6.275e-18 8.571e-18 1.194e-17 0.0 -1.1590853567981745
S04500 215.9286 116.9061 1.534e-17 1.946e-17 2.294e-17 0.0 -1.5119011298301004
S04501 215.803 116.9278 1.491e-14 1.286e-14 6.681e-15 0.0 -1.4323617562404694
S04502 216.0746 117.0336 4.775e-19 8.584e-19 2.051e-18 0.0 -0.8806033059140459
S04503 216.1216 116.7272 6.271e-19 1.130e-18 2.777e-18 0.0 -1.2478163941820468
S04504 215.8445 117.1719 1.586e-19 1.104e-19 3.833e-20 0.0 -1.2692305210476682
S04505 216.071 116.9221 1.880e-17 2.424e-17 2.830e-17 0.0 -0.8890059568639488
S04506 216.0693 117.202 9.566e-18 1.267e-17 1.680e-17 0.0 -0.8508836269348725
S04507 216.1122 116.9891 2.243e-16 2.315e-16 1.755e-16 0.0 -0.8723131543785192
S04508 215.8887 116.7464 1.323e-17 1.757e-17 2.279e-17 0.001 -1.3862774129449715
S04509 215.9086 116.845 3.165e-22 1.108e-21 1.066e-20 0.0 -1.373535730309927
S04510 216.4079 117.3866 7.354e-20 5.594e-20 2.309e-20 0.0 -0.7977095315142406
S04511 215.8832 116.7927 3.609e-16 3.560e-16 2.535e-16 0.001 -1.458752855448708
S04512 216.4305 117.0029 7.927e-21 1.973e-20 9.256e-20 0.0 -0.8990864269489584
S04513 215.9555 117.1128 1.496e-14 1.499e-14 1.088e-14 0.0 -1.002324498759505
S04514 216.0201 117.2117 2.035e-20 4.726e-20 1.913e-19 0.0 -0.942896272130132
S04515 215.5438 117.1185 5.579e-19 9.899e-19 2.297e-18 0.0 -1.5108561888623364
S04516 216.1587 116.6647 3.260e-15 2.552e-15 1.106e-15 0.0 -1.2470541957835368
S04517 215.8752 116.8142 1.140e-18 1.899e-18 3.854e-18 0.0 -1.3908668987314003
S04518 215.8322 116.9261 2.220e-18 3.509e-18 6.685e-18 0.0 -1.4322825742263319
S04519 215.7971 117.2536 3.533e-20 7.863e-20 3.042e-19 0.0 -1.142694420089008
S04520 215.4977 116.8049 2.664e-23 1.109e-22 1.603e-21 0.001 -1.4802786023623462
S04521 215.8705 117.323 1.328e-19 9.108e-20 3.251e-20 0.0 -1.0323516718505905
S04522 215.5583 116.6157 3.765e-19 6.759e-19 1.631e-18 0.0 -1.564894655447043
S04523 215.8923 117.0602 1.587e-16 1.707e-16 1.439e-16 0.0 -1.268391662849112
S04524 216.0513 116.9166 3.591e-20 8.410e-20 3.497e-19 0.0 -1.1563588505277942
S04525 216.1226 116.7718 2.905e-20 6.653e-20 2.686e-19 0.0 -1.156157340825635
S04526 215.369 117.1733 1.320e-19 9.244e-20 3.352e-20 0.0 -1.3790150334575806
S04527 215.6181 117.2871 1.342e-19 9.525e-20 3.347e-20 0.0 -1.2557459646800921
S04528 215.9886 116.8052 1.823e-19 3.716e-19 1.177e-18 0.0 -1.3121603211971171
S04529 215.9718 117.3329 3.675e-20 8.029e-20 3.046e-19 0.001 -0.9481766627084283
S04530 216.0169 117.1163 1.485e-19 3.053e-19 9.923e-19 0.0 -1.031606385341732
S04531 215.7324 117.2079 3.012e-17 3.709e-17 4.108e-17 0.0 -1.2475687118447059
S04532 216.0747 116.9602 6.560e-22 1.827e-21 1.148e-20 0.001 -1.1343832061335875
S04533 215.8312 116.7751 5.014e-20 1.223e-19 5.444e-19 0.0 -1.4395264527433975
S04534 216.0388 116.7679 1.892e-17 2.255e-17 2.373e-17 0.0 -1.3680360745395417
S04535 215.7817 117.3115 3.186e-16 3.021e-16 1.971e-16 0.0 -1.1795964576878664
S04536 215.5677 117.1004 1.202e-19 8.419e-20 3.000e-20 0.0 -1.4594757163750018
S04537 216.1255 117.4115 7.551e-20 1.615e-19 5.654e-19 0.0 -0.8114603074251224
S04538 215.5697 116.9764 3.150e-15 2.544e-15 1.223e-15 0.0 -1.508620273663184
S04539 216.031 116.9436 1.367e-15 1.152e-15 5.899e-16 0.0 -1.1524968050595543
S04540 216.1854 116.9931 1.421e-20 3.662e-20 1.902e-19 0.0 -1.0527809716343577
S04541 216.0072 116.9753 3.442e-16 3.598e-16 2.862e-16 0.0 -1.147089035450656
S04542 215.7178 117.1 8.562e-15 7.593e-15 4.236e-15 0.0 -1.3927254455850877
S04543 215.9508 117.1632 1.871e-14 1.496e-14 6.974e-15 0.0 -0.7700328886385664
S04544 216.3867 116.9851 1.390e-15 1.543e-15 1.324e-15 0.0 -0.8922060569288199
S04545 215.9833 117.0806 2.869e-16 2.786e-16 1.974e-16 0.0 -0.9479907667613334
S04546 216.0529 116.9226 8.460e-20 6.362e-20 2.565e-20 0.0 -1.1165136353207947
S04547 216.036 116.4441 2.029e-15 3.162e-15 5.580e-15 0.0 -1.3799627644760113
S04548 215.5922 117.3833 2.343e-17 2.917e-17 3.382e-17 0.0 -1.1927202129032448
S04549 216.0707 117.3847 1.615e-19 3.162e-19 8.996e-19 0.001 -0.9113021052440441
S04550 216.1075 117.1029 8.788e-15 8.611e-15 5.870e-15 0.0 -0.8832097578552857
S04551 216.217 117.5649 7.168e-20 1.644e-19 6.712e-19 0.0 -0.8509404461282598
S04552 216.1371 116.9644 6.918e-16 6.777e-16 4.585e-16 0.0 -1.0034606673317576
S04553 215.9499 117.3191 2.712e-17 3.194e-17 3.360e-17 0.001 -0.8974688006255321
S04554 216.6156 117.1546 7.338e-18 9.791e-18 1.312e-17 0.0 -0.8675201495646513
S04555 215.8749 116.8106 7.892e-15 8.294e-15 6.783e-15 0.0 -1.4098803580757835
S04556 216.5608 117.0996 1.912e-19 3.740e-19 1.065e-18 0.0 -0.849800164402555
S04557 216.0117 116.9493 1.597e-15 1.419e-15 8.024e-16 0.001 -1.278676854250514
S04558 215.7869 116.8879 2.019e-21 5.826e-21 3.773e-20 0.0 -1.3825066445008252
S04559 216.0914 117.0816 3.106e-19 5.842e-19 1.622e-18 0.0 -0.8760149820753995
S04560 216.4025 116.925 2.411e-22 7.894e-22 6.747e-21 0.0 -0.9434434245190421
S04561 216.3015 117.014 5.335e-15 5.713e-15 4.607e-15 0.0 -0.7961577365284744
S04562 215.6723 117.0688 2.247e-14 1.706e-14 6.894e-15 0.0 -1.5194803717719754
S04563 216.1315 117.325 5.340e-18 7.620e-18 1.132e-17 0.0 -0.828992122896465
S04564 215.9678 117.3582 3.057e-21 9.309e-21 6.944e-20 0.0 -0.9051514392756992
S04565 216.2729 117.2443 2.829e-18 4.209e-18 7.081e-18 0.0 -0.7930276689362883
S04566 215.8571 117.1225 3.277e-18 4.694e-18 7.006e-18 0.0 -1.1630258357017318
S04567 216.0086 117.4849 3.330e-18 5.009e-18 8.236e-18 0.001 -0.8501605297014941
S04568 215.8059 117.352 9.377e-16 8.809e-16 5.488e-16 0.0 -1.053978192285316
S04569 215.8626 117.2697 4.596e-21 1.178e-20 5.906e-20 0.0 -1.0515601944779593
S04570 215.9873 117.2372 2.203e-21 5.489e-21 2.750e-20 0.0 -0.9307039542876384
S04571 216.1231 117.093 4.970e-16 4.553e-16 2.843e-16 0.0 -0.8383786153353305
S04572 215.8583 116.731 4.446e-20 9.664e-20 3.550e-19 0.0 -1.4492553364865406
S04573 215.9505 116.8833 2.306e-18 3.597e-18 6.628e-18 0.0 -1.3215305148608663
S04574 216.1073 117.1948 1.817e-19 3.662e-19 1.101e-18 0.0 -0.8516548407544733
S04575 216.0099 117.3047 8.216e-16 8.086e-16 5.769e-16 0.0 -0.9291452553444982
S04576 216.0363 117.1633 1.230e-22 5.041e-22 6.778e-21 0.0 -0.878578120324585
S04577 215.9084 116.8202 1.473e-14 1.083e-14 4.425e-15 0.0 -1.4296499657051918
S04578 215.9962 116.9488 2.420e-19 1.569e-19 4.866e-20 0.0 -1.2702414684309953
S04579 215.9586 117.2364 4.181e-19 7.283e-19 1.606e-18 0.001 -1.0108790885940764
S04580 216.0467 117.2302 4.474e-21 1.282e-20 8.108e-20 0.0 -0.9267592778091298
S04581 215.9386 117.2882 4.775e-17 5.707e-17 5.861e-17 0.0 -1.0164616273555909
S04582 215.9309 116.7354 2.720e-15 2.170e-15 9.855e-16 0.0 -1.4355446580373787
S04583 215.9944 117.3462 1.582e-19 1.088e-19 3.799e-20 0.0 -0.9274763238560948
S04584 216.0326 117.276 4.541e-16 6.923e-16 1.194e-15 0.0 -0.9161242602364386
S04585 215.8894 116.8322 1.197e-17 1.550e-17 1.837e-17 0.0 -1.4428371998546992
S04586 216.0207 116.8982 4.476e-16 4.223e-16 2.750e-16 0.0 -1.2739710787714962
S04587 215.997 116.7905 1.317e-18 2.174e-18 4.540e-18 0.0 -1.338659291031227
S04588 215.9369 117.1409 3.021e-22 1.070e-21 1.073e-20 0.001 -1.052593459784825
S04589 215.8867 116.832 1.504e-19 2.822e-19 7.815e-19 0.001 -1.3944501839079022
S04590 215.9418 116.9155 7.065e-22 2.220e-21 1.722e-20 0.0 -1.3836224772905164
S04591 215.956 116.8634 6.018e-21 1.416e-20 6.028e-20 0.0 -1.3373899161730185
S04592 215.929 116.8617 1.167e-21 3.510e-21 2.478e-20 0.0 -1.418765099511489
S04593 216.0296 117.205 1.373e-16 1.514e-16 1.315e-16 0.0 -0.9544910462856934
S04594 215.9265 116.8547 2.617e-15 2.149e-15 1.053e-15 0.0 -1.3459531110039875
S04595 215.933 116.9254 7.999e-15 6.560e-15 3.228e-15 0.001 -1.368288297618571
S04596 215.9892 117.2161 3.486e-15 2.884e-15 1.395e-15 0.0 -1.0139815576338445
S04597 215.9017 116.9671 6.138e-15 4.847e-15 2.171e-15 0.001 -1.4778381957951094
S04598 216.0636 117.2532 1.256e-19 8.935e-20 3.210e-20 0.0 -0.8935871409314822
S04599 215.9314 117.2077 9.551e-20 1.901e-19 5.705e-19 0.0 -1.0096583255784968
S04600 215.9271 116.9018 1.766e-20 3.978e-20 1.582e-19 0.0 -1.3939499399389155
S04601 215.9954 116.7791 1.923e-23 8.691e-23 1.468e-21 0.0 -1.2856398246129623
S04602 216.0181 117.2947 2.237e-15 1.911e-15 1.010e-15 0.001 -0.9548925516943542
S04603 215.9495 116.8396 5.859e-20 1.255e-19 4.285e-19 0.0 -1.315072407220221
S04604 216.0549 117.2703 3.368e-20 7.954e-20 3.404e-19 0.001 -0.8737569017979413
S04605 215.961 116.919 8.570e-19 1.412e-18 2.898e-18 0.0 -1.3478968756813652
S04606 215.9976 117.3092 1.072e-17 1.338e-17 1.498e-17 0.0 -0.9504299453331735
S04607 215.933 116.8012 1.994e-15 1.685e-15 8.871e-16 0.0 -1.3871255439692451
S04608 216.0292 117.3511 3.003e-15 2.652e-15 1.445e-15 0.001 -0.9465897981099123
S04609 216.0251 117.2669 1.635e-14 1.635e-14 1.157e-14 0.0 -0.9032591670263648
S04610 216.0524 117.3293 5.794e-18 8.100e-18 1.158e-17 0.001 -0.966567835443876
S04611 216.0391 117.1444 1.783e-15 1.605e-15 9.216e-16 0.001 -0.9125969474367999
S04612 216.0057 117.2652 1.147e-11 7.553e-12 2.510e-12 0.0 -0.9114046558906937
S04613 216.0384 117.2139 2.288e-19 4.270e-19 1.111e-18 0.0 -0.8928727977807435
S04614 216.0022 117.3424 3.454e-19 6.139e-19 1.428e-18 0.001 -0.9318716968615666
S04615 215.9803 117.2334 4.344e-22 1.500e-21 1.430e-20 0.0 -0.920505166659042
S04616 215.8416 116.8227 9.689e-16 9.066e-16 5.597e-16 0.0 -1.486344563102837
S04617 215.924 116.8194 9.358e-22 2.725e-21 1.876e-20 0.0 -1.356040307610326
S04618 215.9959 117.2309 1.106e-14 1.122e-14 8.211e-15 0.0 -0.9748748640789315
S04619 215.887 116.8658 1.888e-16 1.991e-16 1.573e-16 0.001 -1.3876421562915728
S04620 216.0024 117.2578 2.311e-15 2.703e-15 2.700e-15 0.0 -0.9835217318120957
S04621 215.9841 117.2561 3.930e-16 3.983e-16 2.911e-16 0.0 -0.9222887144013834
S04622 215.9945 117.2341 5.755e-21 1.464e-20 7.054e-20 0.0 -0.9173214360050667
S04623 215.9815 117.243 1.567e-21 4.899e-21 3.927e-20 0.0 -0.9022169311038707
S04624 215.9682 116.8184 2.658e-16 2.620e-16 1.834e-16 0.0 -1.3319089866628246
S04625 216.0566 117.238 1.250e-17 1.698e-17 2.266e-17 0.0 -0.8956797941165231
S04626 215.9865 117.1859 2.537e-15 3.795e-15 6.246e-15 0.0 -0.9473123899030617
S04627 215.9186 116.8173 8.265e-17 9.582e-17 9.493e-17 0.0 -1.3540856484950081
S04628 215.9525 116.8151 1.965e-20 4.392e-20 1.698e-19 0.0 -1.3771723577364268
S04629 215.983 117.1553 1.618e-17 1.975e-17 2.175e-17 0.0 -0.9898278389476524
S04630 215.9831 117.1759 1.050e-17 1.427e-17 1.969e-17 0.0 -0.9851176413221832
S04631 215.9548 117.2892 1.231e-15 1.088e-15 6.203e-16 0.0 -0.9260259123982799
S04632 215.8865 116.8446 1.144e-14 8.965e-15 4.031e-15 0.0 -1.448180063024191
S04633 215.9775 117.1461 1.007e-19 2.196e-19 7.950e-19 0.0 -1.020961625744826
S04634 216.0088 117.2482 1.691e-14 1.734e-14 1.345e-14 0.0 -0.9774120225913876
S04635 215.9309 116.8877 5.276e-20 1.215e-19 4.792e-19 0.0 -1.4079599831984966
S04636 216.0416 117.3343 3.608e-22 1.323e-21 1.413e-20 0.001 -0.9007878930594672
S04637 216.0162 117.2557 4.768e-15 4.139e-15 2.232e-15 0.0 -0.925799961494147
S04638 215.9359 117.2259 1.392e-16 1.488e-16 1.223e-16 0.001 -1.0119895081315824
S04639 215.8305 116.8762 9.951e-20 1.856e-19 4.909e-19 0.001 -1.4492075478970983
S04640 215.8825 116.7277 1.808e-20 4.208e-20 1.759e-19 0.0 -1.4250314061830223
S04641 216.0092 117.3285 9.613e-16 8.842e-16 5.613e-16 0.0 -0.9157039711525218
S04642 215.8484 116.7832 1.351e-20 3.310e-20 1.523e-19 0.0 -1.415762983926
S04643 215.9716 116.7268 3.533e-17 4.118e-17 4.189e-17 0.001 -1.338783707876861
S04644 215.921 116.8267 1.501e-21 4.026e-21 2.206e-20 0.0 -1.3274161127342645
S04645 215.9307 117.2306 3.981e-16 3.858e-16 2.610e-16 0.0 -1.0216097526483976
S04646 215.962 116.7544 4.488e-21 1.167e-20 6.131e-20 0.0 -1.3674711386651044
S04647 216.0234 116.7499 1.109e-15 1.007e-15 5.820e-16 0.0 -1.3017102974129227
S04648 215.8786 116.8275 7.552e-20 1.438e-19 3.941e-19 0.0 -1.4714489094528687
S04649 215.9357 116.7356 2.407e-16 2.355e-16 1.631e-16 0.0 -1.390024175682738
S04650 215.9831 117.2521 3.175e-19 6.705e-19 2.214e-18 0.0 -1.0117280189929598
S04651 216.0101 117.3588 9.896e-18 1.329e-17 1.807e-17 0.001 -0.9203765559906176
S04652 215.8728 116.8328 6.818e-11 4.938e-11 1.839e-11 0.0 -1.434316123983639
S04653 216.0441 117.3039 4.563e-23 1.801e-22 2.287e-21 0.001 -0.869565658705521
S04654 215.9384 116.7071 2.274e-18 3.385e-18 5.725e-18 0.0 -1.410509611090938
S04655 215.8715 116.7186 3.739e-16 3.553e-16 2.341e-16 0.0 -1.3452179294975526
S04656 216.0519 117.2885 7.938e-23 3.140e-22 3.946e-21 0.001 -0.9396546657349751
S04657 215.8581 116.6886 3.763e-16 3.559e-16 2.331e-16 0.0 -1.4390303382421388
S04658 215.885 116.7477 1.099e-15 1.010e-15 6.274e-16 0.0 -1.3780497099401006
S04659 215.947 116.7997 9.524e-17 1.062e-16 9.243e-17 0.001 -1.4092168034671402
S04660 215.9599 116.725 1.757e-18 2.643e-18 4.404e-18 0.0 -1.3310225729910274
S04661 216.016 116.7003 1.784e-20 4.257e-20 1.816e-19 0.0 -1.3161028273510806
S04662 215.9139 116.7992 7.116e-20 1.478e-19 4.877e-19 0.0 -1.3958287393439137
S04663 215.9285 116.7691 1.183e-23 5.311e-23 8.459e-22 0.001 -1.4171011346441948
S04664 215.9805 116.705 9.594e-18 1.294e-17 1.709e-17 0.0 -1.3202950657668278
S04665 216.071 117.3404 1.130e-14 8.814e-15 3.944e-15 0.0 -0.8820674995504812
S04666 215.9085 116.7595 3.197e-14 2.579e-14 1.183e-14 0.0 -1.4356910114226582
S04667 215.8449 116.7384 1.096e-15 9.829e-16 5.781e-16 0.0 -1.4709452363369324
S04668 215.8451 116.7453 8.834e-15 9.191e-15 7.385e-15 0.0 -1.4603625677015137
S04669 216.0029 116.7436 1.553e-15 1.313e-15 6.861e-16 0.0 -1.3711885180918215
S04670 216.03 117.328 6.640e-20 1.416e-19 4.940e-19 0.0 -0.9257487219988932
S04671 216.1013 117.3259 1.520e-16 1.498e-16 1.028e-16 0.0 -0.8206261086782343
S04672 215.8783 116.798 1.332e-17 1.701e-17 2.060e-17 0.0 -1.5027954833535844
S04673 216.0493 117.3676 1.671e-19 1.164e-19 3.971e-20 0.0 -0.862045702201896
S04674 215.873 116.7586 1.546e-19 1.059e-19 3.579e-20 0.001 -1.4428988625518409
S04675 216.0395 117.3611 3.830e-19 7.039e-19 1.766e-18 0.0 -0.901418883242056
S04676 215.9428 116.6995 3.437e-15 2.895e-15 1.467e-15 0.0 -1.2889780126174093
S04677 216.1103 117.3382 1.522e-19 1.037e-19 3.633e-20 0.0 -0.8657965994108111
S04678 215.8745 116.6748 2.323e-17 2.898e-17 3.198e-17 0.0 -1.4399107146549506
S04679 216.04 117.4134 7.974e-19 1.298e-18 2.559e-18 0.0 -0.9287808576705583
S04680 216.0809 117.311 1.697e-19 1.157e-19 3.914e-20 0.001 -0.8476510423546658
S04681 216.0384 117.3527 3.092e-20 6.734e-20 2.372e-19 0.0 -0.9072610150769617
S04682 216.0107 117.2396 6.446e-11 4.949e-11 2.103e-11 0.0 -0.9196362667606851
S04683 215.9377 116.679 4.530e-20 9.678e-20 3.474e-19 0.001 -1.3960374903997461
S04684 215.9815 116.7183 1.697e-16 1.691e-16 1.245e-16 0.001 -1.3830959581811613
S04685 215.9749 116.5996 2.056e-21 6.045e-21 4.099e-20 0.0 -1.4110156986645024
S04686 215.9161 116.6647 7.110e-16 6.395e-16 3.730e-16 0.0 -1.4096477097296198
S04687 216.0114 117.3079 1.741e-19 3.398e-19 9.649e-19 0.001 -0.9244533151093456
S04688 216.044 117.4149 2.907e-17 3.847e-17 5.190e-17 0.0 -0.8667097554484801
S04689 215.9359 116.7263 1.260e-21 3.727e-21 2.684e-20 0.0 -1.4386996685503355
S04690 216.0234 117.4465 1.556e-14 1.240e-14 5.642e-15 0.001 -0.8650720649560294
S04691 216.0031 117.3951 9.544e-22 3.007e-21 2.392e-20 0.001 -0.9064835130101406
S04692 216.0161 117.3213 3.876e-18 5.610e-18 8.614e-18 0.0 -0.9454204622672031
S04693 216.0259 117.4409 2.815e-18 4.476e-18 8.425e-18 0.001 -0.9260103856236818
S04694 215.9258 116.6936 4.605e-19 8.101e-19 1.947e-18 0.001 -1.3542797544570802
S04695 215.9253 116.7044 2.601e-18 4.037e-18 7.045e-18 0.0 -1.467196056359962
S04696 215.9587 116.6789 1.116e-16 1.198e-16 9.861e-17 0.0 -1.3917018159694248
S04697 216.0711 117.4595 6.813e-20 1.403e-19 4.502e-19 0.0 -0.930636119036317
S04698 215.9722 116.6641 2.921e-19 5.424e-19 1.401e-18 0.0 -1.354099010463892
S04699 216.0223 116.7143 7.434e-18 1.039e-17 1.540e-17 0.0 -1.299770091985273
S04700 215.9289 116.7364 1.441e-20 3.553e-20 1.645e-19 0.0 -1.3964448188993135
S04701 216.0595 117.3216 3.456e-11 2.428e-11 8.891e-12 0.0 -0.9032143897855456
S04702 216.0836 117.3671 6.745e-20 1.445e-19 4.871e-19 0.0 -0.8700026085611823
S04703 215.8926 116.684 2.213e-16 2.195e-16 1.492e-16 0.0 -1.4021988836447634
S04704 215.9965 117.5212 7.676e-16 7.159e-16 4.542e-16 0.0 -0.940226445841732
S04705 215.8994 116.6116 1.636e-21 4.232e-21 2.231e-20 0.001 -1.4701689431267713
S04706 215.9174 116.6352 3.757e-18 5.482e-18 8.917e-18 0.0 -1.3660459679344967
S04707 215.8988 116.5954 1.243e-19 8.803e-20 3.090e-20 0.0 -1.442042469376603
S04708 215.894 116.6078 6.478e-20 1.243e-19 3.455e-19 0.0 -1.4427410294537524
S04709 215.893 116.5844 7.141e-17 8.051e-17 7.537e-17 0.001 -1.4260472037346978
S04710 215.8605 116.6098 9.682e-17 1.032e-16 8.881e-17 0.0 -1.4092861491075397
S04711 215.9872 116.6942 1.958e-16 2.017e-16 1.498e-16 0.0 -1.3254596886860488
S04712 215.8956 116.574 4.778e-22 1.657e-21 1.621e-20 0.0 -1.4198938835517458
S04713 216.025 117.391 4.935e-11 3.743e-11 1.578e-11 0.0 -0.8940095739699642
S04714 215.9095 116.6228 3.940e-11 2.821e-11 1.048e-11 0.0 -1.3710572046004619
S04715 215.9596 117.3976 1.314e-19 9.202e-20 3.272e-20 0.0 -0.9691450629045842
S04716 216.0404 117.4512 1.443e-19 9.978e-20 3.572e-20 0.0 -0.9810971038802371
S04717 216.07 117.3766 7.600e-18 1.170e-17 2.169e-17 0.001 -0.9064148676565137
S04718 216.1425 117.4654 2.617e-17 3.019e-17 2.999e-17 0.0 -0.8211754756755931
S04719 216.1012 117.3639 3.067e-17 3.904e-17 4.524e-17 0.0 -0.8867504933798549
S04720 215.9534 116.6976 9.763e-17 1.071e-16 9.667e-17 0.001 -1.385595236298041
S04721 215.9023 116.6534 1.149e-21 3.207e-21 1.935e-20 0.001 -1.4268125148585917
S04722 215.8195 116.686 2.547e-17 3.125e-17 3.571e-17 0.0 -1.453486522221507
S04723 215.829 116.5607 1.624e-16 1.617e-16 1.154e-16 0.0 -1.4498761300252447
S04724 215.9002 116.5629 1.377e-14 1.061e-14 4.513e-15 0.0 -1.4712070249591271
S04725 215.903 116.6419 8.848e-24 4.233e-23 7.950e-22 0.0 -1.456470846677835
S04726 215.8546 116.5978 1.088e-17 1.465e-17 1.898e-17 0.001 -1.4302207947877388
S04727 215.7928 116.567 4.733e-16 4.750e-16 3.499e-16 0.0 -1.4995431583750156
S04728 216.0887 117.4875 4.342e-16 4.245e-16 2.812e-16 0.0 -0.8837145014108713
S04729 216.0081 117.5139 3.212e-21 8.383e-21 4.286e-20 0.0 -0.8965266139741533
S04730 215.8901 116.5633 7.836e-20 1.700e-19 6.091e-19 0.0 -1.4359393792958155
S04731 216.0389 117.3841 8.176e-19 1.360e-18 2.885e-18 0.0 -0.8775204281761023
S04732 215.9597 117.5277 1.304e-15 1.146e-15 6.280e-16 0.0 -0.9785862667134924
S04733 216.059 117.4171 1.719e-22 6.417e-22 7.308e-21 0.0 -0.8873914846433356
S04734 215.8594 116.5256 4.612e-16 5.357e-16 5.319e-16 0.0 -1.3864002762281604
S04735 215.9124 116.6615 2.876e-19 5.776e-19 1.750e-18 0.0 -1.4008700721981477
S04736 215.9348 116.5443 2.134e-16 2.092e-16 1.431e-16 0.0 -1.3830855418434431
S04737 216.0472 117.4077 3.762e-16 3.856e-16 2.983e-16 0.0 -0.9374866404961552
S04738 215.8955 116.5832 2.166e-14 1.588e-14 6.362e-15 0.0 -1.3958801016517266
S04739 215.8235 116.546 2.494e-17 3.052e-17 3.265e-17 0.0 -1.4700215908854808
S04740 216.0422 117.4827 8.810e-16 1.208e-15 1.653e-15 0.0 -0.8688588975018064
S04741 215.8895 116.5555 9.111e-20 1.895e-19 6.579e-19 0.0 -1.3257909330557247
S04742 215.8996 116.5749 8.409e-16 8.093e-16 5.508e-16 0.0 -1.3934289020552726
S04743 215.9079 116.5314 2.407e-20 5.434e-20 2.157e-19 0.001 -1.3990641552651057
S04744 216.0599 117.5567 4.918e-22 1.473e-21 1.047e-20 0.001 -0.9208450408687155
S04745 216.0849 117.5193 1.646e-17 2.105e-17 2.524e-17 0.0 -0.8841171984738913
S04746 216.0266 117.4384 4.401e-15 3.662e-15 1.785e-15 0.001 -0.9066510588805726
S04747 216.1173 117.6337 3.995e-16 3.899e-16 2.687e-16 0.0 -0.8835909404490723
S04748 216.0762 117.5438 5.600e-19 1.023e-18 2.572e-18 0.0 -0.9121185341875963
S04749 215.9378 116.5257 3.932e-17 4.888e-17 5.751e-17 0.0 -1.4233233741281968
S04750 215.9048 116.6601 4.243e-18 5.825e-18 8.014e-18 0.0 -1.4367103706447042
S04751 216.0533 117.4391 6.834e-16 6.387e-16 3.839e-16 0.001 -0.88393734827524
S04752 215.8792 116.6 1.578e-19 1.088e-19 3.746e-20 0.0 -1.4629680767018287
S04753 216.1433 117.5896 1.373e-17 1.762e-17 2.223e-17 0.0 -0.7495433294272352
S04754 215.894 116.5468 1.438e-19 9.877e-20 3.438e-20 0.0 -1.4597157567001513
S04755 215.8551 116.5848 9.529e-16 8.302e-16 4.534e-16 0.0 -1.358821001309609
S04756 215.8098 116.575 1.331e-19 9.277e-20 3.314e-20 0.0 -1.4406523327832135
S04757 215.9526 116.6713 3.805e-15 3.126e-15 1.539e-15 0.0 -1.3697833083402589
S04758 216.0711 117.5672 2.497e-22 9.475e-22 1.091e-20 0.0 -0.8934758106826696
S04759 216.0939 117.4934 4.052e-22 1.533e-21 1.729e-20 0.0 -0.9470741200899633
S04760 216.1943 117.537 3.103e-16 3.004e-16 2.079e-16 0.0 -0.8599783942928861
S04761 216.0272 117.4841 2.042e-16 2.083e-16 1.629e-16 0.0 -0.8681633407576156
S04762 215.912 116.4548 3.747e-18 5.574e-18 9.305e-18 0.0 -1.3729253935127947
S04763 215.9254 116.5581 3.521e-18 5.109e-18 7.646e-18 0.0 -1.4144648955115804
S04764 215.869 116.4356 6.996e-22 2.282e-21 1.859e-20 0.0 -1.390427395031771
S04765 216.111 117.5859 3.371e-11 2.380e-11 8.612e-12 0.0 -0.8594426572946141
S04766 216.0317 117.6646 3.920e-18 5.926e-18 9.964e-18 0.0 -0.9022038009808077
S04767 216.1238 117.5964 3.052e-22 9.994e-22 8.456e-21 0.0 -0.8561951117499792
S04768 216.0424 117.5965 1.112e-22 4.617e-22 6.686e-21 0.0 -0.8801676812645209
S04769 215.916 116.5141 1.446e-17 1.936e-17 2.609e-17 0.0 -1.455181882704408
